category	folder_path	xmin	xmax	ymin	ymax	class	score	total
Road	0000000063.png	455	473	189	211	['mandatory: 75%']	75.1574158668518	2
Road	0000000031.png	251	306	21	71	['prohibitory: 98%']	98.10290932655334	1
Road	0000000033.png	216	278	12	68	['prohibitory: 96%']	96.5239942073822	1
Road	0000000021.png	360	397	62	99	['prohibitory: 99%']	99.81219172477722	1
Road	0000000051.png	665	683	140	160	['mandatory: 63%']	63.099247217178345	1
Road	0000000024.png	337	376	54	93	['prohibitory: 99%']	99.73996877670288	2
Road	0000000024.png	1021	1072	246	317	['danger: 63%']	63.60211968421936	2
Road	0000000078.png	237	287	216	263	['mandatory: 99%']	99.9580442905426	1
Road	0000000011.png	425	453	88	114	['mandatory: 76%']	76.34679079055786	1
Road	0000000019.png	373	410	69	107	['prohibitory: 99%']	99.94284510612488	1
Road	0000000075.png	322	358	207	244	['mandatory: 99%']	99.9924898147583	1
Road	0000000067.png	427	450	192	220	['mandatory: 99%']	99.92387294769287	1
Road	0000000023.png	344	383	57	96	['mandatory: 77%']	77.74982452392578	1
Road	0000000059.png	470	489	188	210	['mandatory: 94%']	94.03456449508667	1
Road	0000000072.png	372	405	204	237	['mandatory: 99%']	99.99141693115234	1
