category	folder_path	xmin	xmax	ymin	ymax	class	score	total
Road	0000000041.png	230	286	206	262	['mandatory: 99%']	99.98984336853027	3
Road	0000000041.png	520	535	141	158	['prohibitory: 96%']	96.41518592834473	3
Road	0000000041.png	749	770	125	148	['prohibitory: 95%']	95.35727500915527	3
Road	0000000181.png	518	535	130	148	['prohibitory: 51%']	51.663970947265625	1
Road	0000000230.png	135	180	197	251	['mandatory: 99%']	99.94743466377258	1
Road	0000000074.png	265	326	14	76	['prohibitory: 99%']	99.64224100112915	1
Road	0000000008.png	508	524	176	194	['mandatory: 71%']	71.85013890266418	1
Road	0000000056.png	868	897	87	117	['prohibitory: 99%']	99.99959468841553	1
Road	0000000014.png	495	513	174	194	['mandatory: 97%']	97.22736477851868	1
Road	0000000069.png	390	427	72	110	['prohibitory: 95%']	95.0085699558258	1
Road	0000000070.png	374	414	60	103	['prohibitory: 87%']	87.99666166305542	1
Road	0000000036.png	728	750	131	154	['prohibitory: 99%']	99.94303584098816	2
Road	0000000036.png	339	376	197	235	['mandatory: 96%']	96.12671136856079	2
Road	0000000054.png	842	872	96	128	['prohibitory: 99%']	99.99926090240479	1
Road	0000000276.png	788	816	79	107	['prohibitory: 83%']	83.6821973323822	1
Road	0000000309.png	904	957	14	65	['prohibitory: 96%']	96.57490253448486	1
Road	0000000049.png	800	824	105	130	['prohibitory: 99%']	99.9968409538269	2
Road	0000000049.png	505	521	120	137	['prohibitory: 64%']	64.45646286010742	2
Road	0000000153.png	424	448	103	129	['prohibitory: 99%']	99.9114453792572	1
Road	0000000193.png	475	498	117	140	['prohibitory: 99%']	99.87479448318481	1
Road	0000000208.png	444	465	177	201	['mandatory: 99%']	99.7243881225586	2
Road	0000000208.png	282	330	54	103	['mandatory: 90%']	90.12869000434875	2
Road	0000000111.png	328	377	48	97	['prohibitory: 99%']	99.86549615859985	1
Road	0000000028.png	426	455	190	220	['mandatory: 99%']	99.84717965126038	3
Road	0000000028.png	709	728	141	160	['prohibitory: 99%']	99.82432126998901	3
Road	0000000028.png	795	820	209	237	['prohibitory: 80%']	80.25363683700562	3
Road	0000000304.png	798	830	66	101	['mandatory: 97%']	97.06246256828308	1
Road	0000000204.png	1027	1080	4	54	['prohibitory: 98%']	98.83013367652893	2
Road	0000000204.png	369	407	92	128	['prohibitory: 98%']	98.6396849155426	2
Road	0000000307.png	850	890	37	82	['prohibitory: 86%']	86.41143441200256	1
Road	0000000156.png	367	389	179	206	['mandatory: 99%']	99.94208812713623	3
Road	0000000156.png	386	421	87	121	['mandatory: 62%']	62.0344877243042	3
Road	0000000156.png	385	422	85	122	['prohibitory: 53%']	53.39863896369934	3
Road	0000000283.png	880	920	33	76	['prohibitory: 80%']	80.56812286376953	1
Road	0000000022.png	463	485	184	206	['mandatory: 91%']	91.60009026527405	1
Road	0000000105.png	426	458	92	122	['prohibitory: 99%']	99.79256391525269	1
Road	0000000221.png	343	376	185	215	['mandatory: 99%']	99.07773733139038	1
Road	0000000096.png	490	512	118	140	['prohibitory: 87%']	87.29893565177917	1
Road	0000000219.png	366	391	181	209	['mandatory: 98%']	98.17559719085693	1
Road	0000000058.png	895	928	84	119	['prohibitory: 99%']	99.99959468841553	2
Road	0000000058.png	477	496	115	137	['prohibitory: 99%']	99.82185959815979	2
Road	0000000202.png	399	434	91	126	['prohibitory: 99%']	99.99186992645264	2
Road	0000000202.png	479	496	177	194	['mandatory: 94%']	94.64007019996643	2
Road	0000000090.png	520	536	119	137	['prohibitory: 99%']	99.25600290298462	1
Road	0000000094.png	501	520	116	136	['prohibitory: 82%']	82.94788002967834	1
Road	0000000017.png	483	504	181	202	['mandatory: 81%']	81.24577403068542	1
Road	0000000055.png	854	885	91	121	['prohibitory: 99%']	99.99935626983643	1
Road	0000000278.png	808	838	70	101	['prohibitory: 99%']	99.2089033126831	1
Road	0000000071.png	355	397	50	98	['prohibitory: 82%']	82.87271857261658	1
Road	0000000232.png	26	81	205	270	['mandatory: 99%']	99.9483585357666	1
Road	0000000284.png	897	944	25	68	['prohibitory: 98%']	98.52358102798462	1
Road	0000000047.png	781	806	100	124	['prohibitory: 99%']	99.5618224143982	2
Road	0000000047.png	508	524	115	131	['prohibitory: 75%']	75.74100494384766	2
Road	0000000093.png	506	524	112	130	['prohibitory: 88%']	88.03479671478271	1
Road	0000000091.png	516	533	117	135	['prohibitory: 88%']	88.02486062049866	1
Road	0000000046.png	775	797	106	129	['prohibitory: 99%']	99.99399185180664	2
Road	0000000046.png	1	85	210	298	['mandatory: 99%']	99.8244047164917	2
Road	0000000244.png	884	913	277	303	['prohibitory: 58%']	58.70629549026489	1
Road	0000000209.png	437	459	177	201	['mandatory: 99%']	99.92595314979553	3
Road	0000000209.png	249	304	45	97	['prohibitory: 86%']	86.51231527328491	3
Road	0000000209.png	252	302	46	95	['mandatory: 81%']	81.56482577323914	3
Road	0000000198.png	443	472	105	134	['prohibitory: 99%']	99.81228709220886	2
Road	0000000198.png	495	511	174	192	['mandatory: 81%']	81.61484599113464	2
Road	0000000303.png	779	816	73	108	['prohibitory: 72%']	72.4615752696991	2
Road	0000000303.png	780	816	74	108	['mandatory: 57%']	57.02437162399292	2
Road	0000000050.png	805	831	109	136	['prohibitory: 99%']	99.99644756317139	2
Road	0000000050.png	504	522	123	144	['prohibitory: 99%']	99.53286647796631	2
Road	0000000279.png	820	852	65	99	['prohibitory: 98%']	98.59738349914551	1
Road	0000000005.png	513	530	174	192	['mandatory: 79%']	79.73418831825256	1
Road	0000000213.png	411	436	183	208	['mandatory: 99%']	99.57118034362793	2
Road	0000000213.png	41	119	4	55	['prohibitory: 65%']	65.41740298271179	2
Road	0000000220.png	356	385	183	213	['mandatory: 96%']	96.56651020050049	1
Road	0000000223.png	318	348	188	222	['mandatory: 98%']	98.79931211471558	1
Road	0000000037.png	732	754	131	154	['prohibitory: 99%']	99.84585046768188	2
Road	0000000037.png	322	364	198	239	['mandatory: 99%']	99.60656762123108	2
Road	0000000272.png	757	780	98	121	['prohibitory: 69%']	69.74383592605591	1
Road	0000000286.png	951	1003	4	53	['mandatory: 77%']	77.37395763397217	1
Road	0000000102.png	451	479	100	129	['prohibitory: 98%']	98.28901886940002	1
Road	0000000089.png	523	541	122	141	['prohibitory: 99%']	99.92287158966064	1
Road	0000000184.png	509	528	126	146	['prohibitory: 98%']	98.18065166473389	1
Road	0000000159.png	297	324	171	211	['mandatory: 99%']	99.6180772781372	2
Road	0000000159.png	333	374	66	109	['prohibitory: 96%']	96.70040011405945	2
Road	0000000108.png	386	427	75	117	['prohibitory: 98%']	98.32038879394531	1
Road	0000000068.png	407	437	81	116	['mandatory: 66%']	66.19293093681335	1
Road	0000000115.png	168	249	2	52	['prohibitory: 93%']	93.13463568687439	1
Road	0000000222.png	331	365	186	220	['mandatory: 99%']	99.02230501174927	1
Road	0000000207.png	449	470	181	203	['mandatory: 98%']	98.94521236419678	2
Road	0000000207.png	311	355	66	110	['prohibitory: 97%']	97.95055389404297	2
Road	0000000227.png	238	276	194	236	['mandatory: 99%']	99.95207786560059	1
Road	0000000009.png	508	524	180	198	['mandatory: 84%']	84.03323888778687	1
Road	0000000308.png	872	920	27	73	['prohibitory: 96%']	96.58949375152588	1
Road	0000000194.png	470	492	116	140	['prohibitory: 99%']	99.5984435081482	1
Road	0000000212.png	417	443	181	206	['mandatory: 93%']	93.3198094367981	3
Road	0000000212.png	113	181	6	70	['mandatory: 87%']	87.0303750038147	3
Road	0000000212.png	109	186	7	72	['prohibitory: 53%']	53.2864511013031	3
Road	0000000151.png	442	465	113	136	['mandatory: 93%']	93.54400038719177	1
Road	0000000060.png	935	972	76	112	['prohibitory: 99%']	99.99960660934448	2
Road	0000000060.png	469	490	113	134	['prohibitory: 97%']	97.95358777046204	2
Road	0000000217.png	382	409	180	207	['mandatory: 99%']	99.39398765563965	1
Road	0000000044.png	762	786	133	158	['prohibitory: 99%']	99.99814033508301	3
Road	0000000044.png	120	189	226	296	['mandatory: 99%']	99.9932050704956	3
Road	0000000044.png	995	1051	263	324	['prohibitory: 96%']	96.86274528503418	3
Road	0000000063.png	1013	1059	58	95	['prohibitory: 99%']	99.99936819076538	1
Road	0000000101.png	459	485	103	129	['prohibitory: 76%']	76.07890367507935	1
Road	0000000161.png	221	260	164	224	['mandatory: 99%']	99.99688863754272	2
Road	0000000161.png	277	328	41	93	['prohibitory: 98%']	98.90382289886475	2
Road	0000000162.png	169	217	164	229	['mandatory: 99%']	99.98735189437866	3
Road	0000000162.png	235	294	25	83	['prohibitory: 86%']	86.57677173614502	3
Road	0000000162.png	236	293	25	81	['mandatory: 54%']	54.783737659454346	3
Road	0000000031.png	716	735	128	148	['prohibitory: 99%']	99.99692440032959	2
Road	0000000031.png	400	431	182	214	['mandatory: 83%']	83.74680876731873	2
Road	0000000033.png	720	740	133	153	['prohibitory: 99%']	99.82770681381226	2
Road	0000000033.png	381	412	191	222	['mandatory: 99%']	99.11662936210632	2
Road	0000000192.png	479	502	118	142	['prohibitory: 99%']	99.99122619628906	1
Road	0000000215.png	399	425	183	208	['mandatory: 97%']	97.19876050949097	1
Road	0000000021.png	469	490	187	208	['mandatory: 97%']	97.26866483688354	1
Road	0000000051.png	814	839	111	135	['prohibitory: 99%']	99.99141693115234	2
Road	0000000051.png	501	518	126	145	['prohibitory: 97%']	97.5081205368042	2
Road	0000000024.png	452	475	185	208	['mandatory: 99%']	99.22732710838318	1
Road	0000000148.png	461	478	116	134	['prohibitory: 99%']	99.64243769645691	1
Road	0000000019.png	477	498	188	208	['mandatory: 81%']	81.7933738231659	1
Road	0000000188.png	499	518	126	147	['prohibitory: 99%']	99.95854496955872	1
Road	0000000273.png	765	789	95	119	['prohibitory: 99%']	99.43979382514954	1
Road	0000000075.png	223	292	3	66	['prohibitory: 97%']	97.55968451499939	2
Road	0000000075.png	227	288	4	64	['mandatory: 61%']	61.744511127471924	2
Road	0000000067.png	417	449	85	119	['prohibitory: 97%']	97.21449017524719	1
Road	0000000023.png	458	480	184	206	['mandatory: 92%']	92.72404313087463	1
Road	0000000004.png	515	532	176	194	['mandatory: 99%']	99.42119717597961	1
Road	0000000225.png	284	318	189	226	['mandatory: 95%']	95.9651231765747	1
Road	0000000186.png	503	523	125	147	['prohibitory: 99%']	99.5226263999939	1
Road	0000000059.png	913	948	81	116	['prohibitory: 99%']	99.99980926513672	2
Road	0000000059.png	473	494	115	137	['prohibitory: 96%']	96.94580435752869	2
Road	0000000147.png	466	483	116	134	['prohibitory: 99%']	99.52671527862549	1
Road	0000000285.png	920	973	16	66	['prohibitory: 97%']	97.3997175693512	1
Road	0000000072.png	328	377	40	91	['prohibitory: 84%']	84.5372200012207	1
Road	0000000200.png	423	453	98	130	['prohibitory: 88%']	88.33516240119934	1
