category	folder_path	xmin	xmax	ymin	ymax	class	score	total
Road	0000000254.png	89	112	135	159	['prohibitory: 99%']	99.99949932098389	2
Road	0000000254.png	824	865	121	157	['danger: 99%']	99.99135732650757	2
Road	0000000395.png	314	377	182	245	['mandatory: 99%']	99.96198415756226	1
Road	0000000377.png	444	485	177	218	['mandatory: 99%']	99.99394416809082	1
Road	0000000429.png	293	361	187	252	['mandatory: 99%']	99.9862790107727	1
Road	0000000036.png	816	886	8	76	['prohibitory: 99%']	99.25786852836609	1
Road	0000000418.png	293	359	187	250	['mandatory: 99%']	99.99260902404785	1
Road	0000000239.png	684	708	140	163	['danger: 99%']	99.74162578582764	1
Road	0000000337.png	571	586	175	191	['mandatory: 65%']	65.31784534454346	1
Road	0000000440.png	293	361	187	252	['mandatory: 99%']	99.984610080719	1
Road	0000000260.png	911	966	90	139	['danger: 99%']	99.99713897705078	1
Road	0000000153.png	1206	1242	95	145	['mandatory: 82%']	82.71244764328003	1
Road	0000000347.png	528	544	178	194	['mandatory: 50%']	50.62614679336548	1
Road	0000000250.png	176	197	138	160	['prohibitory: 99%']	99.96969699859619	2
Road	0000000250.png	789	821	123	152	['danger: 99%']	99.8794436454773	2
Road	0000000422.png	292	359	187	251	['mandatory: 99%']	99.98548030853271	1
Road	0000000439.png	293	361	187	252	['mandatory: 99%']	99.98536109924316	1
Road	0000000357.png	497	517	176	197	['mandatory: 98%']	98.4415590763092	1
Road	0000000297.png	48	74	136	163	['prohibitory: 99%']	99.99840259552002	1
Road	0000000384.png	382	433	180	228	['mandatory: 99%']	99.89858269691467	1
Road	0000000423.png	292	359	187	251	['mandatory: 99%']	99.98200535774231	1
Road	0000000409.png	297	359	186	251	['mandatory: 99%']	99.98453855514526	1
Road	0000000410.png	297	358	189	251	['mandatory: 99%']	99.98160004615784	1
Road	0000000251.png	798	833	124	155	['danger: 99%']	99.99856948852539	2
Road	0000000251.png	158	178	142	162	['prohibitory: 99%']	99.96216297149658	2
Road	0000000362.png	494	515	178	199	['mandatory: 99%']	99.62994456291199	1
Road	0000000370.png	478	509	174	206	['mandatory: 99%']	99.97220635414124	1
Road	0000000415.png	293	357	187	251	['mandatory: 99%']	99.99098777770996	1
Road	0000000360.png	493	513	178	198	['mandatory: 99%']	99.94544386863708	1
Road	0000000393.png	324	383	180	240	['mandatory: 99%']	99.91145730018616	1
Road	0000000363.png	491	513	177	199	['mandatory: 99%']	99.9880313873291	1
Road	0000000233.png	574	598	148	169	['danger: 99%']	99.95344877243042	1
Road	0000000265.png	1102	1184	37	114	['danger: 99%']	99.99104738235474	1
Road	0000000232.png	555	579	148	169	['danger: 97%']	97.9579210281372	1
Road	0000000387.png	361	412	178	231	['mandatory: 99%']	99.94648098945618	1
Road	0000000244.png	738	764	135	161	['danger: 99%']	99.99611377716064	1
Road	0000000258.png	876	923	102	143	['danger: 99%']	99.99274015426636	1
Road	0000000264.png	1041	1119	50	121	['danger: 99%']	99.99817609786987	1
Road	0000000037.png	831	897	4	65	['mandatory: 59%']	59.35080647468567	1
Road	0000000261.png	933	995	82	137	['danger: 99%']	99.99668598175049	1
Road	0000000380.png	418	460	179	224	['mandatory: 99%']	99.99231100082397	1
Road	0000000394.png	319	380	180	243	['mandatory: 99%']	99.87062215805054	1
Road	0000000436.png	293	361	187	252	['mandatory: 99%']	99.98443126678467	1
Road	0000000249.png	191	212	137	158	['prohibitory: 99%']	99.92902278900146	2
Road	0000000249.png	782	813	124	152	['danger: 99%']	99.91102814674377	2
Road	0000000378.png	436	476	180	221	['mandatory: 99%']	99.99645948410034	1
Road	0000000427.png	292	361	187	252	['mandatory: 99%']	99.98451471328735	1
Road	0000000356.png	501	519	174	194	['mandatory: 99%']	99.99691247940063	1
Road	0000000401.png	295	361	185	249	['mandatory: 99%']	99.9976396560669	1
Road	0000000298.png	7	31	133	159	['prohibitory: 98%']	98.87295365333557	1
Road	0000000257.png	859	906	105	145	['danger: 99%']	99.99606609344482	1
Road	0000000222.png	276	299	150	170	['danger: 89%']	89.06772136688232	1
Road	0000000426.png	292	360	187	252	['mandatory: 99%']	99.98664855957031	1
Road	0000000433.png	292	361	187	252	['mandatory: 99%']	99.98821020126343	1
Road	0000000253.png	816	853	123	157	['danger: 99%']	99.99618530273438	2
Road	0000000253.png	116	137	139	162	['prohibitory: 99%']	99.98831748962402	2
Road	0000000397.png	306	370	182	248	['mandatory: 99%']	99.98531341552734	1
Road	0000000420.png	292	359	187	251	['mandatory: 99%']	99.98338222503662	1
Road	0000000412.png	297	360	190	249	['mandatory: 99%']	99.99315738677979	1
Road	0000000151.png	1159	1198	98	148	['mandatory: 80%']	80.90333342552185	1
Road	0000000408.png	297	357	187	252	['mandatory: 99%']	99.99369382858276	1
Road	0000000434.png	293	361	187	252	['mandatory: 99%']	99.98964071273804	1
Road	0000000236.png	634	658	145	168	['danger: 99%']	99.95555281639099	1
Road	0000000242.png	719	745	138	163	['danger: 99%']	99.8566210269928	1
Road	0000000389.png	346	401	180	237	['mandatory: 99%']	99.93246793746948	1
Road	0000000404.png	292	359	185	249	['mandatory: 99%']	99.98841285705566	1
Road	0000000225.png	370	391	144	165	['danger: 95%']	95.64065933227539	1
Road	0000000403.png	292	359	185	249	['mandatory: 99%']	99.98251795768738	1
Road	0000000385.png	375	424	179	229	['mandatory: 99%']	99.98745918273926	1
Road	0000000417.png	294	359	187	249	['mandatory: 99%']	99.99074935913086	1
Road	0000000354.png	506	525	174	193	['mandatory: 99%']	99.60519671440125	1
Road	0000000247.png	762	794	124	151	['danger: 99%']	99.95115995407104	2
Road	0000000247.png	211	230	138	157	['prohibitory: 99%']	99.24982190132141	2
Road	0000000295.png	124	144	143	164	['prohibitory: 99%']	99.99041557312012	1
Road	0000000386.png	369	416	180	231	['mandatory: 99%']	99.9180018901825	1
Road	0000000366.png	485	514	173	201	['mandatory: 99%']	99.99634027481079	1
Road	0000000243.png	730	757	135	162	['danger: 99%']	99.99630451202393	1
Road	0000000259.png	893	944	93	144	['danger: 99%']	99.99604225158691	1
Road	0000000406.png	298	358	186	249	['mandatory: 99%']	99.99192953109741	1
Road	0000000419.png	292	359	187	251	['mandatory: 99%']	99.9873161315918	1
