category	folder_path	xmin	xmax	ymin	ymax	class	score	total
Road	0000000596.png	997	1065	4	57	['prohibitory: 97%']	97.9688823223114	1
Road	0000000569.png	410	432	135	157	['prohibitory: 78%']	78.04486751556396	1
Road	0000000558.png	859	923	3	60	['prohibitory: 93%']	93.6501681804657	2
Road	0000000558.png	515	533	134	155	['prohibitory: 54%']	54.03209924697876	2
Road	0000000589.png	620	658	58	108	['prohibitory: 70%']	70.5987274646759	2
Road	0000000589.png	621	657	57	108	['mandatory: 60%']	60.01251935958862	2
Road	0000000560.png	500	518	132	152	['prohibitory: 97%']	97.60693907737732	1
Road	0000000555.png	817	867	30	90	['prohibitory: 99%']	99.38974976539612	2
Road	0000000555.png	528	547	138	158	['prohibitory: 87%']	87.11819052696228	2
Road	0000000536.png	437	452	147	163	['prohibitory: 98%']	98.19130897521973	1
Road	0000000656.png	745	770	87	115	['prohibitory: 99%']	99.9964952468872	2
Road	0000000656.png	744	768	59	80	['prohibitory: 99%']	99.9160885810852	2
Road	0000000247.png	954	998	233	273	['prohibitory: 99%']	99.88242983818054	1
Road	0000000271.png	335	358	184	210	['danger: 93%']	93.73247027397156	1
Road	0000000243.png	800	838	230	266	['prohibitory: 67%']	67.79424548149109	1
