category	folder_path	xmin	xmax	ymin	ymax	class	score	total
Road	0000000029.png	444	481	115	150	['danger: 99%']	99.83704686164856	2
Road	0000000029.png	513	532	124	146	['prohibitory: 95%']	95.99139094352722	2
Road	0000000041.png	546	591	95	139	['danger: 99%']	99.99312162399292	2
Road	0000000041.png	635	654	115	136	['prohibitory: 99%']	99.26914572715759	2
Road	0000000008.png	316	342	131	153	['danger: 99%']	99.82419013977051	2
Road	0000000008.png	891	927	206	240	['prohibitory: 89%']	89.27827477455139	2
Road	0000000056.png	817	908	3	92	['danger: 99%']	99.99796152114868	1
Road	0000000144.png	809	839	166	192	['danger: 75%']	75.30727982521057	1
Road	0000000000.png	62	103	224	283	['mandatory: 99%']	99.99082088470459	2
Road	0000000000.png	260	283	149	168	['danger: 98%']	98.80385994911194	2
Road	0000000014.png	351	379	130	153	['danger: 98%']	98.42108488082886	1
Road	0000000003.png	24	73	212	281	['mandatory: 99%']	99.99635219573975	3
Road	0000000003.png	282	307	126	150	['danger: 99%']	99.57212209701538	3
Road	0000000003.png	813	846	194	226	['prohibitory: 90%']	90.97744226455688	3
Road	0000000036.png	496	537	99	138	['danger: 99%']	99.9901294708252	1
Road	0000000054.png	764	852	24	106	['danger: 99%']	99.9983549118042	2
Road	0000000054.png	885	910	84	110	['prohibitory: 99%']	99.20703768730164	2
Road	0000000049.png	663	726	63	123	['danger: 99%']	99.9919056892395	2
Road	0000000049.png	775	796	100	123	['prohibitory: 99%']	99.0426242351532	2
Road	0000000028.png	439	474	114	147	['danger: 99%']	99.99479055404663	1
Road	0000000022.png	401	431	133	163	['danger: 99%']	99.99642372131348	1
Road	0000000058.png	869	981	0	76	['danger: 98%']	98.18083643913269	1
Road	0000000017.png	371	397	127	152	['danger: 99%']	99.72546696662903	1
Road	0000000055.png	789	879	13	98	['danger: 99%']	99.99579191207886	2
Road	0000000055.png	909	931	83	106	['prohibitory: 77%']	77.19641327857971	2
Road	0000000047.png	630	686	75	129	['danger: 99%']	99.99473094940186	2
Road	0000000047.png	734	755	104	126	['prohibitory: 98%']	98.85916113853455	2
Road	0000000046.png	616	670	80	132	['danger: 99%']	99.99915361404419	2
Road	0000000046.png	716	736	107	130	['prohibitory: 99%']	99.93674159049988	2
Road	0000000050.png	794	817	98	121	['prohibitory: 99%']	99.99940395355225	2
Road	0000000050.png	682	748	60	119	['danger: 99%']	99.98748302459717	2
Road	0000000005.png	0	48	217	292	['mandatory: 99%']	99.98828172683716	2
Road	0000000005.png	297	324	128	150	['danger: 63%']	63.90940546989441	2
Road	0000000037.png	505	548	97	139	['danger: 99%']	99.99828338623047	1
Road	0000000009.png	906	943	210	243	['prohibitory: 90%']	90.44937491416931	2
Road	0000000009.png	321	346	134	155	['danger: 69%']	69.10398006439209	2
Road	0000000010.png	328	351	134	155	['danger: 52%']	52.57112979888916	1
Road	0000000138.png	991	1034	249	285	['prohibitory: 98%']	98.06438684463501	1
Road	0000000044.png	584	634	89	138	['danger: 99%']	99.99829530715942	2
Road	0000000044.png	682	703	114	137	['prohibitory: 99%']	99.98482465744019	2
Road	0000000031.png	458	495	113	149	['danger: 99%']	99.93840456008911	1
Road	0000000033.png	476	513	111	148	['danger: 99%']	99.99923706054688	2
Road	0000000033.png	602	630	174	199	['mandatory: 88%']	88.90019059181213	2
Road	0000000021.png	393	426	141	172	['danger: 99%']	99.99527931213379	1
Road	0000000051.png	815	838	94	118	['prohibitory: 99%']	99.99914169311523	2
Road	0000000051.png	702	770	50	117	['danger: 99%']	99.99833106994629	2
Road	0000000024.png	414	446	130	159	['danger: 99%']	99.99867677688599	1
Road	0000000011.png	336	357	135	154	['danger: 96%']	96.14994525909424	1
Road	0000000019.png	384	410	138	165	['danger: 99%']	99.99632835388184	1
Road	0000000023.png	407	439	130	159	['danger: 99%']	99.99955892562866	1
Road	0000000004.png	9	61	212	288	['mandatory: 99%']	99.98842477798462	3
Road	0000000004.png	291	315	126	149	['danger: 89%']	89.27282691001892	3
Road	0000000004.png	829	862	195	227	['prohibitory: 64%']	64.25917744636536	3
