category	folder_path	xmin	xmax	ymin	ymax	class	score	total
Road	0000000847.png	496	517	172	194	['prohibitory: 80%']	80.27309775352478	1
Road	0000000782.png	1015	1067	65	118	['prohibitory: 99%']	99.99955892562866	1
Road	0000000607.png	307	343	177	217	['danger: 94%']	94.67567801475525	1
Road	0000000175.png	714	754	10	49	['prohibitory: 96%']	96.04229927062988	1
Road	0000000959.png	1111	1207	156	301	['mandatory: 99%']	99.78300929069519	1
Road	0000000167.png	345	374	165	193	['danger: 99%']	99.90835189819336	2
Road	0000000167.png	694	722	46	76	['mandatory: 56%']	56.529974937438965	2
Road	0000000381.png	1059	1103	30	72	['prohibitory: 99%']	99.90359544754028	1
Road	0000000053.png	407	434	143	171	['prohibitory: 99%']	99.99425411224365	1
Road	0000000039.png	459	480	147	169	['prohibitory: 99%']	99.9514102935791	1
Road	0000000859.png	462	488	180	206	['prohibitory: 99%']	99.43031072616577	1
Road	0000000989.png	648	674	166	192	['danger: 99%']	99.99881982803345	1
Road	0000000977.png	613	637	168	191	['danger: 90%']	90.38031101226807	1
Road	0000000972.png	600	627	165	190	['danger: 85%']	85.56873798370361	1
Road	0000000066.png	227	266	130	169	['prohibitory: 99%']	99.99752044677734	1
Road	0000000716.png	986	1029	63	102	['prohibitory: 98%']	98.73148202896118	1
Road	0000000785.png	1079	1149	32	96	['prohibitory: 99%']	99.99951124191284	1
Road	0000000908.png	797	838	163	207	['mandatory: 98%']	98.09767603874207	1
Road	0000000741.png	750	771	123	145	['prohibitory: 99%']	99.82160925865173	1
Road	0000000753.png	844	867	107	131	['prohibitory: 96%']	96.76898121833801	1
Road	0000000523.png	379	400	184	206	['prohibitory: 55%']	55.97333312034607	1
Road	0000000875.png	351	407	180	234	['prohibitory: 98%']	98.972487449646	1
Road	0000000883.png	226	298	186	258	['mandatory: 98%']	98.62198829650879	1
Road	0000000872.png	1134	1187	240	290	['prohibitory: 99%']	99.85902905464172	2
Road	0000000872.png	386	423	185	220	['prohibitory: 96%']	96.30621075630188	2
Road	0000000768.png	886	915	77	110	['prohibitory: 99%']	99.9912977218628	1
Road	0000000164.png	690	718	57	85	['prohibitory: 96%']	96.26030325889587	1
Road	0000001008.png	702	725	172	194	['danger: 99%']	99.65059757232666	1
Road	0000000990.png	649	674	165	189	['danger: 99%']	99.89557266235352	1
Road	0000000038.png	457	477	146	167	['prohibitory: 97%']	97.86269068717957	1
Road	0000000746.png	784	805	125	149	['prohibitory: 99%']	99.70877766609192	1
Road	0000000991.png	650	676	167	191	['danger: 99%']	99.14854168891907	1
Road	0000000853.png	480	503	177	200	['prohibitory: 99%']	99.98506307601929	2
Road	0000000853.png	777	802	188	214	['mandatory: 88%']	88.24209570884705	2
Road	0000000958.png	1109	1195	157	302	['mandatory: 64%']	64.20220136642456	1
Road	0000000725.png	1119	1178	17	63	['prohibitory: 99%']	99.11155700683594	2
Road	0000000725.png	695	715	129	151	['prohibitory: 95%']	95.50377130508423	2
Road	0000000942.png	1040	1131	156	280	['mandatory: 99%']	99.90682005882263	1
Road	0000000373.png	984	1019	54	89	['prohibitory: 97%']	97.35727906227112	1
Road	0000000048.png	456	478	144	167	['prohibitory: 99%']	99.9951720237732	1
Road	0000001012.png	710	736	168	191	['danger: 99%']	99.88923668861389	1
Road	0000000854.png	477	501	178	202	['prohibitory: 99%']	99.8333990573883	2
Road	0000000854.png	787	810	190	216	['mandatory: 59%']	59.19627547264099	2
Road	0000000902.png	753	781	165	199	['mandatory: 68%']	68.88883113861084	1
Road	0000000781.png	998	1047	67	120	['prohibitory: 99%']	99.99980926513672	1
Road	0000000978.png	619	645	165	190	['danger: 96%']	96.22281789779663	1
Road	0000000839.png	507	526	170	190	['prohibitory: 98%']	98.88889789581299	1
Road	0000000043.png	466	488	144	165	['prohibitory: 99%']	99.72769618034363	1
Road	0000000931.png	976	1049	164	256	['mandatory: 99%']	99.98636245727539	1
Road	0000000979.png	620	646	166	190	['danger: 99%']	99.64744448661804	1
Road	0000000852.png	482	506	177	201	['prohibitory: 99%']	99.53581690788269	2
Road	0000000852.png	768	792	188	212	['mandatory: 65%']	65.61689376831055	2
Road	0000000034.png	442	463	141	163	['prohibitory: 99%']	99.98795986175537	1
Road	0000001001.png	682	710	167	194	['danger: 72%']	72.32573628425598	1
Road	0000000076.png	23	76	126	178	['prohibitory: 99%']	99.67451095581055	1
Road	0000000062.png	290	326	133	170	['prohibitory: 99%']	99.97801184654236	1
Road	0000000201.png	321	340	46	61	['prohibitory: 99%']	99.98212456703186	1
Road	0000000118.png	85	132	143	192	['danger: 99%']	99.55984354019165	1
Road	0000000177.png	724	763	1	29	['mandatory: 84%']	84.29010510444641	1
Road	0000000766.png	880	909	86	117	['prohibitory: 99%']	99.99674558639526	1
Road	0000000896.png	723	747	167	192	['mandatory: 99%']	99.98227953910828	1
Road	0000000997.png	668	698	166	191	['danger: 99%']	99.30724501609802	1
Road	0000000871.png	1088	1138	234	282	['prohibitory: 97%']	97.65278697013855	1
Road	0000000832.png	522	540	172	191	['prohibitory: 99%']	99.96662139892578	1
Road	0000000724.png	691	711	132	154	['prohibitory: 99%']	99.97069239616394	2
Road	0000000724.png	1104	1156	26	70	['prohibitory: 99%']	99.89088773727417	2
Road	0000000890.png	0	83	196	321	['prohibitory: 81%']	81.40710592269897	2
Road	0000000890.png	6	79	192	319	['mandatory: 53%']	53.011924028396606	2
Road	0000000110.png	286	318	168	199	['danger: 98%']	98.81239533424377	1
Road	0000000163.png	690	718	61	87	['prohibitory: 97%']	97.48203754425049	1
Road	0000001011.png	707	731	169	190	['danger: 95%']	95.78673839569092	1
Road	0000000842.png	503	524	170	191	['prohibitory: 99%']	99.74135756492615	1
Road	0000000951.png	1063	1153	159	292	['mandatory: 97%']	97.62059450149536	1
Road	0000000174.png	711	748	17	52	['prohibitory: 87%']	87.38189935684204	2
Road	0000000174.png	712	746	20	50	['mandatory: 59%']	59.887826442718506	2
Road	0000000714.png	666	687	138	160	['prohibitory: 86%']	86.0499620437622	1
Road	0000000662.png	317	338	175	196	['mandatory: 55%']	55.40826916694641	1
Road	0000000911.png	823	873	161	211	['mandatory: 99%']	99.53153133392334	1
Road	0000000947.png	1058	1142	157	291	['mandatory: 99%']	99.88914132118225	1
Road	0000000771.png	906	937	75	111	['prohibitory: 99%']	99.99390840530396	1
Road	0000000974.png	605	632	165	191	['danger: 99%']	99.98194575309753	1
Road	0000000166.png	362	392	164	192	['danger: 99%']	99.9636173248291	2
Road	0000000166.png	692	721	50	79	['prohibitory: 71%']	71.84776663780212	2
Road	0000000851.png	485	509	175	199	['prohibitory: 99%']	99.88844990730286	2
Road	0000000851.png	763	784	187	210	['mandatory: 50%']	50.2539336681366	2
Road	0000000840.png	505	526	170	190	['prohibitory: 55%']	55.82762956619263	2
Road	0000000840.png	506	526	172	190	['mandatory: 55%']	55.47334551811218	2
Road	0000000045.png	466	487	145	166	['prohibitory: 99%']	99.71534013748169	1
Road	0000000065.png	245	282	130	169	['prohibitory: 99%']	99.99785423278809	1
Road	0000000646.png	277	308	173	207	['danger: 76%']	76.00883841514587	1
Road	0000000035.png	444	466	139	162	['prohibitory: 99%']	99.72487092018127	1
Road	0000000388.png	1106	1153	12	50	['prohibitory: 52%']	52.65544652938843	1
Road	0000000869.png	412	442	184	213	['prohibitory: 99%']	99.87577199935913	4
Road	0000000869.png	1009	1057	220	264	['prohibitory: 99%']	99.33197498321533	4
Road	0000000869.png	866	889	232	256	['mandatory: 98%']	98.14013838768005	4
Road	0000000869.png	1044	1067	169	190	['prohibitory: 84%']	84.79531407356262	4
Road	0000000375.png	1001	1039	47	84	['prohibitory: 99%']	99.94495511054993	1
Road	0000000073.png	80	131	127	175	['prohibitory: 99%']	99.97040629386902	1
Road	0000000941.png	1037	1124	157	278	['mandatory: 99%']	99.99122619628906	1
Road	0000000214.png	282	301	14	33	['prohibitory: 86%']	86.69941425323486	1
Road	0000000371.png	968	1003	58	93	['prohibitory: 84%']	84.91911292076111	1
Road	0000000061.png	305	340	133	169	['prohibitory: 99%']	99.99829530715942	1
Road	0000000948.png	1060	1144	159	289	['mandatory: 99%']	99.78723526000977	1
Road	0000000848.png	492	514	169	193	['prohibitory: 98%']	98.56162071228027	2
Road	0000000848.png	742	767	182	206	['prohibitory: 94%']	94.79992985725403	2
Road	0000000920.png	886	946	164	231	['mandatory: 99%']	99.96055960655212	1
Road	0000000117.png	124	172	145	190	['danger: 99%']	99.98965263366699	2
Road	0000000117.png	129	164	193	221	['prohibitory: 82%']	82.9694926738739	2
Road	0000000774.png	922	953	67	103	['prohibitory: 56%']	56.186920404434204	1
Road	0000000521.png	843	863	171	192	['mandatory: 99%']	99.96514320373535	1
Road	0000000893.png	710	735	165	190	['mandatory: 88%']	88.04502487182617	1
Road	0000000949.png	1058	1150	159	290	['mandatory: 99%']	99.94502663612366	1
Road	0000000736.png	729	748	122	142	['prohibitory: 98%']	98.13206791877747	1
Road	0000000735.png	724	745	121	143	['prohibitory: 99%']	99.0528404712677	1
Road	0000000383.png	1077	1121	26	66	['prohibitory: 96%']	96.42124772071838	1
Road	0000000985.png	635	661	165	189	['danger: 71%']	71.42698764801025	1
Road	0000000919.png	877	941	164	229	['mandatory: 99%']	99.96402263641357	1
Road	0000000755.png	857	878	108	131	['prohibitory: 99%']	99.91859793663025	1
Road	0000000934.png	998	1075	162	263	['mandatory: 99%']	99.96912479400635	1
Road	0000000767.png	884	912	80	110	['prohibitory: 99%']	99.89952445030212	1
Road	0000000860.png	458	483	181	208	['prohibitory: 99%']	99.72947239875793	2
Road	0000000860.png	839	873	201	232	['prohibitory: 81%']	81.80837631225586	2
Road	0000001003.png	687	714	166	191	['danger: 99%']	99.86396431922913	1
Road	0000000838.png	508	528	170	190	['prohibitory: 99%']	99.27967190742493	1
Road	0000000770.png	898	930	77	112	['prohibitory: 99%']	99.92438554763794	1
Road	0000000984.png	632	658	167	191	['danger: 75%']	75.25988817214966	1
Road	0000000987.png	641	671	165	192	['danger: 99%']	99.66038465499878	1
Road	0000000788.png	1177	1234	10	73	['prohibitory: 99%']	99.99662637710571	1
Road	0000000057.png	361	388	140	169	['prohibitory: 99%']	99.98631477355957	1
Road	0000000827.png	535	551	175	193	['prohibitory: 97%']	97.92056679725647	1
Road	0000000914.png	846	900	164	220	['mandatory: 99%']	99.95506405830383	1
Road	0000000032.png	440	460	139	160	['prohibitory: 96%']	96.20527029037476	1
Road	0000000834.png	516	533	172	190	['prohibitory: 99%']	99.85858201980591	1
Road	0000000042.png	465	486	144	166	['prohibitory: 99%']	99.94268417358398	1
Road	0000000912.png	836	883	161	212	['mandatory: 99%']	99.9869704246521	1
Road	0000000376.png	1009	1048	44	83	['prohibitory: 99%']	99.93391633033752	1
Road	0000000368.png	952	984	60	94	['prohibitory: 98%']	98.7497091293335	1
Road	0000000955.png	1085	1177	158	293	['mandatory: 99%']	99.54856038093567	1
Road	0000000064.png	260	296	132	168	['prohibitory: 99%']	99.9917984008789	1
Road	0000000367.png	949	980	63	96	['prohibitory: 55%']	55.30683398246765	1
Road	0000000898.png	729	758	164	193	['mandatory: 95%']	95.7132637500763	1
Road	0000000740.png	744	765	122	144	['prohibitory: 88%']	88.39070796966553	1
Road	0000001004.png	689	719	166	191	['danger: 99%']	99.93139505386353	1
Road	0000000723.png	691	710	135	155	['prohibitory: 99%']	99.99173879623413	2
Road	0000000723.png	1087	1139	32	78	['prohibitory: 99%']	99.91451501846313	2
Road	0000000507.png	787	805	168	187	['mandatory: 97%']	97.37415313720703	1
Road	0000000742.png	756	774	125	145	['prohibitory: 99%']	99.96601343154907	1
Road	0000000930.png	966	1040	165	253	['mandatory: 99%']	99.99507665634155	1
Road	0000000720.png	1039	1082	56	97	['prohibitory: 99%']	99.52409267425537	1
Road	0000001021.png	735	756	167	187	['danger: 93%']	93.25873255729675	1
Road	0000000405.png	1013	1041	164	192	['prohibitory: 88%']	88.00517320632935	1
Road	0000000877.png	329	387	182	238	['prohibitory: 99%']	99.19541478157043	1
Road	0000000764.png	876	905	96	127	['prohibitory: 99%']	99.54030513763428	1
Road	0000000976.png	611	639	167	191	['danger: 99%']	99.07671213150024	1
Road	0000000748.png	800	822	127	150	['prohibitory: 99%']	99.94122982025146	1
Road	0000000052.png	419	444	144	169	['prohibitory: 99%']	99.99544620513916	1
Road	0000000867.png	428	455	183	210	['prohibitory: 99%']	99.35658574104309	1
Road	0000000856.png	471	497	177	203	['prohibitory: 99%']	99.57892298698425	2
Road	0000000856.png	799	827	192	220	['mandatory: 56%']	56.72132968902588	2
Road	0000000882.png	409	436	172	200	['prohibitory: 96%']	96.26860022544861	2
Road	0000000882.png	247	319	186	256	['prohibitory: 82%']	82.55642652511597	2
Road	0000000109.png	300	330	165	193	['danger: 99%']	99.98555183410645	1
Road	0000000263.png	998	1021	226	250	['mandatory: 96%']	96.66492342948914	1
Road	0000001013.png	714	742	166	190	['danger: 99%']	99.4865357875824	1
Road	0000000880.png	286	349	183	247	['prohibitory: 86%']	86.3991916179657	1
Road	0000000763.png	876	900	99	128	['prohibitory: 98%']	98.59742522239685	1
Road	0000000751.png	829	850	117	139	['prohibitory: 99%']	99.9925971031189	1
Road	0000000982.png	628	653	166	190	['danger: 99%']	99.9371588230133	1
Road	0000000881.png	265	336	182	254	['prohibitory: 94%']	94.3273663520813	2
Road	0000000881.png	268	334	183	251	['mandatory: 59%']	59.29057598114014	2
Road	0000000950.png	1059	1152	158	292	['mandatory: 81%']	81.19932413101196	1
Road	0000000041.png	465	484	145	166	['prohibitory: 85%']	85.1677417755127	1
Road	0000000918.png	874	929	163	230	['mandatory: 99%']	99.99042749404907	1
Road	0000000999.png	672	699	169	192	['danger: 94%']	94.6317732334137	1
Road	0000000369.png	955	989	61	94	['prohibitory: 70%']	70.3626811504364	1
Road	0000000850.png	488	511	174	196	['prohibitory: 99%']	99.82666969299316	1
Road	0000000761.png	868	894	99	125	['prohibitory: 98%']	98.04174900054932	1
Road	0000001017.png	728	754	165	191	['danger: 99%']	99.78997707366943	1
Road	0000000749.png	810	830	126	149	['prohibitory: 99%']	99.92690682411194	1
Road	0000000936.png	1008	1091	160	269	['mandatory: 99%']	99.99351501464844	1
Road	0000000074.png	60	112	126	175	['prohibitory: 99%']	99.97207522392273	1
Road	0000000600.png	350	376	179	205	['danger: 53%']	53.86226177215576	1
Road	0000000844.png	498	519	171	194	['prohibitory: 99%']	99.9830961227417	1
Road	0000000056.png	373	400	141	169	['prohibitory: 99%']	99.99847412109375	1
Road	0000000868.png	420	449	185	211	['prohibitory: 97%']	97.20792174339294	3
Road	0000000868.png	1024	1046	168	189	['prohibitory: 89%']	89.70067501068115	3
Road	0000000868.png	978	1026	217	259	['prohibitory: 88%']	88.8612151145935	3
Road	0000000730.png	712	732	115	137	['prohibitory: 99%']	99.91344809532166	1
Road	0000000171.png	697	733	30	64	['prohibitory: 99%']	99.83080625534058	1
Road	0000000864.png	901	933	208	241	['prohibitory: 99%']	99.0867018699646	2
Road	0000000864.png	441	468	182	207	['prohibitory: 74%']	74.64824318885803	2
Road	0000000069.png	165	209	128	172	['prohibitory: 99%']	99.99892711639404	1
Road	0000000980.png	622	646	167	189	['danger: 97%']	97.18776941299438	1
Road	0000000776.png	941	980	66	109	['prohibitory: 99%']	99.99692440032959	1
Road	0000000866.png	933	976	213	251	['prohibitory: 99%']	99.11661744117737	2
Road	0000000866.png	432	461	182	210	['prohibitory: 99%']	99.1102933883667	2
Road	0000000956.png	1093	1184	156	296	['mandatory: 99%']	99.85703229904175	1
Road	0000001015.png	725	749	166	191	['danger: 95%']	95.04912495613098	1
Road	0000000933.png	989	1063	161	260	['mandatory: 99%']	99.96485710144043	1
Road	0000000961.png	1129	1223	151	306	['mandatory: 99%']	99.89458918571472	1
Road	0000000070.png	143	189	130	174	['prohibitory: 99%']	99.95361566543579	1
Road	0000000377.png	1020	1058	41	80	['prohibitory: 99%']	99.82131719589233	1
Road	0000000939.png	1026	1113	158	278	['mandatory: 99%']	99.83945488929749	1
Road	0000000036.png	448	469	143	164	['prohibitory: 99%']	99.74506497383118	1
Road	0000000054.png	397	423	143	171	['prohibitory: 99%']	99.99377727508545	1
Road	0000000239.png	23	84	121	215	['danger: 95%']	95.76985239982605	1
Road	0000001009.png	706	732	164	190	['danger: 99%']	99.92006421089172	1
Road	0000000981.png	626	649	169	190	['danger: 98%']	98.37954044342041	1
Road	0000000905.png	777	808	163	199	['mandatory: 99%']	99.88303780555725	1
Road	0000000124.png	971	1000	219	251	['prohibitory: 99%']	99.85804557800293	1
Road	0000000077.png	7	64	122	175	['prohibitory: 99%']	99.92848038673401	1
Road	0000000865.png	917	956	211	246	['prohibitory: 99%']	99.90829229354858	2
Road	0000000865.png	437	464	181	209	['prohibitory: 99%']	99.73921775817871	2
Road	0000000745.png	776	796	126	147	['prohibitory: 99%']	99.99510049819946	1
Road	0000000932.png	979	1058	162	260	['mandatory: 99%']	99.99945163726807	1
Road	0000000727.png	701	721	121	142	['prohibitory: 68%']	68.38019490242004	1
Road	0000000769.png	892	922	79	112	['prohibitory: 99%']	99.97139573097229	1
Road	0000000049.png	446	469	144	168	['prohibitory: 99%']	99.59434866905212	1
Road	0000001002.png	686	712	168	192	['danger: 92%']	92.25779175758362	1
Road	0000000111.png	275	308	167	198	['danger: 97%']	97.36368656158447	1
Road	0000000924.png	913	980	163	239	['mandatory: 99%']	99.98823404312134	2
Road	0000000924.png	948	989	306	344	['prohibitory: 67%']	67.00751781463623	2
Road	0000000862.png	451	481	180	208	['prohibitory: 68%']	68.86659264564514	1
Road	0000000845.png	496	516	172	194	['prohibitory: 99%']	99.8566210269928	1
Road	0000000601.png	343	370	179	207	['danger: 58%']	58.03146958351135	1
Road	0000000954.png	1076	1169	159	296	['mandatory: 99%']	99.89041090011597	1
Road	0000000870.png	403	440	182	219	['prohibitory: 99%']	99.69412684440613	3
Road	0000000870.png	1048	1096	229	273	['prohibitory: 97%']	97.7012038230896	3
Road	0000000870.png	881	906	236	263	['mandatory: 90%']	90.09122848510742	3
Road	0000000858.png	468	492	178	203	['prohibitory: 99%']	99.3571400642395	2
Road	0000000858.png	819	849	198	225	['prohibitory: 91%']	91.25338792800903	2
Road	0000000957.png	1101	1191	156	299	['mandatory: 99%']	99.66974258422852	1
Road	0000000879.png	301	364	182	244	['prohibitory: 91%']	91.32306575775146	2
Road	0000000879.png	303	363	181	245	['mandatory: 59%']	59.654700756073	2
Road	0000000721.png	1052	1101	46	91	['prohibitory: 99%']	99.93828535079956	2
Road	0000000721.png	680	701	139	160	['prohibitory: 99%']	99.9360740184784	2
Road	0000000775.png	932	970	66	108	['prohibitory: 99%']	99.99393224716187	1
Road	0000000925.png	926	990	166	240	['mandatory: 99%']	99.96631145477295	1
Road	0000001010.png	706	731	167	191	['danger: 98%']	98.8867461681366	1
Road	0000000988.png	646	671	167	192	['danger: 99%']	99.73816275596619	1
Road	0000000384.png	1085	1129	21	63	['prohibitory: 60%']	60.12900471687317	1
Road	0000000731.png	713	733	117	139	['prohibitory: 98%']	98.54561686515808	1
Road	0000000022.png	329	368	159	204	['danger: 85%']	85.3100597858429	1
Road	0000000836.png	510	530	171	192	['prohibitory: 98%']	98.9736557006836	1
Road	0000000943.png	1046	1128	156	284	['mandatory: 99%']	99.9288022518158	1
Road	0000000929.png	960	1029	165	251	['mandatory: 99%']	99.9794065952301	2
Road	0000000929.png	1013	1059	334	374	['prohibitory: 99%']	99.96899366378784	2
Road	0000000938.png	1022	1107	156	274	['mandatory: 99%']	99.9225378036499	1
Road	0000000058.png	345	377	136	169	['prohibitory: 99%']	99.99829530715942	1
Road	0000000945.png	1049	1134	158	288	['mandatory: 99%']	99.76829290390015	1
Road	0000000876.png	340	397	183	239	['prohibitory: 97%']	97.63579964637756	1
Road	0000000903.png	762	793	166	200	['mandatory: 99%']	99.95397329330444	1
Road	0000000176.png	718	757	4	43	['prohibitory: 68%']	68.58924627304077	1
Road	0000000784.png	1055	1118	46	105	['prohibitory: 99%']	99.99867677688599	1
Road	0000000603.png	331	364	178	210	['danger: 99%']	99.6808111667633	1
Road	0000000737.png	732	751	121	141	['prohibitory: 83%']	83.56436491012573	1
Road	0000000916.png	862	913	165	227	['mandatory: 99%']	99.37618374824524	1
Road	0000000843.png	500	520	170	191	['prohibitory: 99%']	99.99207258224487	1
Road	0000000910.png	816	861	164	212	['mandatory: 99%']	99.96141195297241	1
Road	0000000743.png	762	782	126	148	['prohibitory: 99%']	99.82489347457886	1
Road	0000000734.png	720	740	120	142	['prohibitory: 99%']	99.95404481887817	1
Road	0000000722.png	684	706	134	159	['prohibitory: 99%']	99.98339414596558	2
Road	0000000722.png	1068	1117	38	85	['prohibitory: 85%']	85.12735366821289	2
Road	0000000787.png	1139	1222	13	79	['prohibitory: 99%']	99.99983310699463	1
Road	0000000233.png	123	183	21	64	['prohibitory: 99%']	99.79503750801086	1
Road	0000000715.png	666	687	139	161	['prohibitory: 98%']	98.65680932998657	1
Road	0000000861.png	457	482	181	205	['prohibitory: 99%']	99.33653473854065	2
Road	0000000861.png	852	885	202	232	['prohibitory: 50%']	50.50467848777771	2
Road	0000000170.png	287	324	166	199	['danger: 99%']	99.9251663684845	2
Road	0000000170.png	696	730	37	65	['prohibitory: 82%']	82.84035921096802	2
Road	0000000055.png	384	411	142	169	['prohibitory: 99%']	99.98366832733154	1
Road	0000000165.png	376	409	163	192	['danger: 99%']	99.74332451820374	1
Road	0000000922.png	899	963	163	230	['mandatory: 99%']	99.97488856315613	1
Road	0000000071.png	122	170	130	174	['prohibitory: 99%']	99.96203184127808	1
Road	0000000387.png	1101	1149	14	55	['prohibitory: 99%']	99.102121591568	1
Road	0000000828.png	533	550	174	193	['prohibitory: 74%']	74.19713735580444	1
Road	0000000047.png	460	483	143	167	['prohibitory: 99%']	99.99796152114868	1
Road	0000000783.png	1033	1091	57	114	['prohibitory: 99%']	99.99927282333374	1
Road	0000000849.png	491	514	171	194	['prohibitory: 99%']	99.63535070419312	1
Road	0000000786.png	1105	1183	23	85	['prohibitory: 99%']	99.99978542327881	2
Road	0000000786.png	1176	1215	116	158	['prohibitory: 92%']	92.57733225822449	2
Road	0000000892.png	335	367	174	206	['prohibitory: 99%']	99.12354946136475	1
Road	0000000960.png	1119	1216	159	300	['mandatory: 99%']	99.82755184173584	1
Road	0000000046.png	463	486	144	167	['prohibitory: 99%']	99.94811415672302	1
Road	0000000209.png	308	327	34	48	['prohibitory: 98%']	98.3185887336731	1
Road	0000000050.png	438	463	145	169	['prohibitory: 99%']	99.99779462814331	1
Road	0000000169.png	310	344	164	198	['danger: 99%']	99.48710203170776	1
Road	0000000884.png	203	279	191	269	['mandatory: 76%']	76.97197198867798	1
Road	0000000917.png	867	922	165	227	['mandatory: 99%']	99.99121427536011	1
Road	0000000759.png	865	891	101	128	['prohibitory: 99%']	99.59489107131958	1
Road	0000000719.png	1023	1068	61	103	['prohibitory: 97%']	97.85444140434265	1
Road	0000000717.png	999	1037	66	105	['prohibitory: 98%']	98.90411496162415	1
Road	0000000037.png	453	472	145	165	['prohibitory: 96%']	96.28317356109619	1
Road	0000000935.png	1006	1083	159	265	['mandatory: 99%']	99.98142123222351	1
Road	0000000900.png	742	770	166	193	['mandatory: 99%']	99.70067143440247	1
Road	0000000380.png	1051	1091	34	73	['prohibitory: 99%']	99.75709319114685	1
Road	0000000973.png	604	629	165	190	['danger: 99%']	99.98577833175659	1
Road	0000000608.png	945	981	59	94	['prohibitory: 96%']	96.52237296104431	1
Road	0000000888.png	46	171	191	301	['prohibitory: 84%']	84.73861813545227	1
Road	0000000378.png	1029	1068	37	75	['prohibitory: 99%']	99.91917014122009	1
Road	0000000108.png	314	344	166	194	['danger: 99%']	99.23376441001892	1
Road	0000000068.png	188	229	129	171	['prohibitory: 99%']	99.99755620956421	1
Road	0000000927.png	936	1008	165	247	['mandatory: 99%']	99.99018907546997	2
Road	0000000927.png	988	1030	321	364	['prohibitory: 95%']	95.74095606803894	2
Road	0000000899.png	735	762	165	193	['mandatory: 55%']	55.14066815376282	1
Road	0000000718.png	1010	1054	66	105	['prohibitory: 99%']	99.92272853851318	2
Road	0000000718.png	674	695	142	164	['prohibitory: 86%']	86.61951422691345	2
Road	0000000857.png	470	496	177	203	['prohibitory: 99%']	99.95183944702148	2
Road	0000000857.png	769	788	205	225	['mandatory: 99%']	99.39908385276794	2
Road	0000000928.png	948	1020	165	248	['mandatory: 99%']	99.99237060546875	1
Road	0000000762.png	871	897	100	128	['prohibitory: 99%']	99.6577799320221	1
Road	0000000747.png	792	811	127	148	['prohibitory: 99%']	99.97995495796204	1
Road	0000000778.png	962	1004	70	116	['prohibitory: 99%']	99.99943971633911	1
Road	0000000433.png	774	811	219	253	['mandatory: 81%']	81.06227517127991	1
Road	0000000595.png	376	402	181	205	['danger: 97%']	97.39094376564026	1
Road	0000000831.png	525	543	173	192	['prohibitory: 91%']	91.76437258720398	1
Road	0000000274.png	2	57	261	320	['mandatory: 88%']	88.32084536552429	1
Road	0000000885.png	393	421	178	205	['prohibitory: 58%']	58.514875173568726	1
Road	0000000710.png	664	685	128	148	['prohibitory: 95%']	95.90992331504822	1
Road	0000000983.png	629	653	169	190	['danger: 99%']	99.14562106132507	1
Road	0000000909.png	807	848	165	210	['mandatory: 99%']	99.9358594417572	1
Road	0000000726.png	1140	1198	12	55	['prohibitory: 99%']	99.72021579742432	2
Road	0000000726.png	698	717	129	149	['prohibitory: 97%']	97.89419174194336	2
Road	0000000596.png	371	398	179	208	['danger: 73%']	73.1599509716034	1
Road	0000000060.png	320	351	134	168	['prohibitory: 99%']	99.9944806098938	1
