category	folder_path	xmin	xmax	ymin	ymax	class	score	total
Road	2011_09_30/2011_09_30_drive_0016_sync/image_03/data/0000000261.png	794.0	863.0	40.0	101.0	['prohibitory: 99%']	99.99973773956299	1.0
Road	2011_09_30/2011_09_30_drive_0016_sync/image_03/data/0000000134.png	344.0	370.0	121.0	149.0	['danger: 99%']	99.70115423202515	1.0
Road	2011_09_30/2011_09_30_drive_0016_sync/image_03/data/0000000010.png	1058.0	1117.0	52.0	105.0	['prohibitory: 99%']	99.99978542327881	2.0
Road	2011_09_30/2011_09_30_drive_0016_sync/image_03/data/0000000010.png	762.0	784.0	148.0	171.0	['mandatory: 99%']	99.75407123565674	2.0
Road	2011_09_30/2011_09_30_drive_0016_sync/image_03/data/0000000137.png	328.0	359.0	111.0	140.0	['danger: 99%']	99.99732971191406	1.0
Road	2011_09_30/2011_09_30_drive_0016_sync/image_03/data/0000000253.png	667.0	690.0	122.0	146.0	['prohibitory: 99%']	99.98527765274048	1.0
Road	2011_09_30/2011_09_30_drive_0016_sync/image_03/data/0000000259.png	732.0	777.0	79.0	124.0	['prohibitory: 99%']	99.99953508377075	1.0
Road	2011_09_30/2011_09_30_drive_0016_sync/image_03/data/0000000220.png	1134.0	1162.0	123.0	151.0	['prohibitory: 99%']	99.64897036552429	1.0
Road	2011_09_30/2011_09_30_drive_0016_sync/image_03/data/0000000256.png	689.0	718.0	109.0	138.0	['prohibitory: 99%']	99.99585151672363	1.0
Road	2011_09_30/2011_09_30_drive_0016_sync/image_03/data/0000000008.png	945.0	987.0	76.0	116.0	['prohibitory: 99%']	99.99942779541016	2.0
Road	2011_09_30/2011_09_30_drive_0016_sync/image_03/data/0000000008.png	745.0	764.0	148.0	168.0	['mandatory: 98%']	98.749440908432	2.0
Road	2011_09_30/2011_09_30_drive_0016_sync/image_03/data/0000000143.png	282.0	325.0	98.0	145.0	['danger: 99%']	99.99102354049683	1.0
Road	2011_09_30/2011_09_30_drive_0016_sync/image_03/data/0000000013.png	798.0	823.0	143.0	170.0	['mandatory: 99%']	99.88154172897339	1.0
Road	2011_09_30/2011_09_30_drive_0016_sync/image_03/data/0000000018.png	917.0	956.0	129.0	166.0	['mandatory: 99%']	99.66602325439453	1.0
Road	2011_09_30/2011_09_30_drive_0016_sync/image_03/data/0000000130.png	357.0	381.0	119.0	144.0	['danger: 87%']	87.47276067733765	1.0
Road	2011_09_30/2011_09_30_drive_0016_sync/image_03/data/0000000146.png	252.0	305.0	96.0	151.0	['danger: 99%']	99.97921586036682	1.0
Road	2011_09_30/2011_09_30_drive_0016_sync/image_03/data/0000000216.png	948.0	969.0	136.0	157.0	['prohibitory: 99%']	99.64033365249634	1.0
Road	2011_09_30/2011_09_30_drive_0016_sync/image_03/data/0000000232.png	752.0	779.0	79.0	106.0	['mandatory: 77%']	77.27057933807373	1.0
Road	2011_10_03/2011_10_03_drive_0047_sync/image_03/data/0000000424.png	655.0	689.0	128.0	162.0	['prohibitory: 99%']	99.99845027923584	1.0
Road	2011_10_03/2011_10_03_drive_0047_sync/image_03/data/0000000274.png	21.0	62.0	135.0	175.0	['danger: 99%']	99.9997615814209	2.0
Road	2011_10_03/2011_10_03_drive_0047_sync/image_03/data/0000000274.png	638.0	680.0	128.0	168.0	['danger: 99%']	99.99972581863403	2.0
Road	2011_10_03/2011_10_03_drive_0047_sync/image_03/data/0000000435.png	865.0	1012.0	5.0	86.0	['prohibitory: 99%']	99.86909031867981	1.0
Road	2011_10_03/2011_10_03_drive_0047_sync/image_03/data/0000000411.png	638.0	657.0	147.0	167.0	['prohibitory: 99%']	99.99752044677734	1.0
Road	2011_10_03/2011_10_03_drive_0047_sync/image_03/data/0000000564.png	725.0	757.0	131.0	162.0	['prohibitory: 99%']	99.99866485595703	1.0
Road	2011_10_03/2011_10_03_drive_0047_sync/image_03/data/0000000266.png	630.0	660.0	141.0	170.0	['danger: 99%']	99.99890327453613	2.0
Road	2011_10_03/2011_10_03_drive_0047_sync/image_03/data/0000000266.png	183.0	212.0	147.0	174.0	['danger: 99%']	99.96494054794312	2.0
Road	2011_10_03/2011_10_03_drive_0047_sync/image_03/data/0000000104.png	728.0	753.0	124.0	150.0	['prohibitory: 99%']	99.73300695419312	1.0
Road	2011_10_03/2011_10_03_drive_0047_sync/image_03/data/0000000096.png	308.0	331.0	130.0	152.0	['prohibitory: 99%']	99.96566772460938	2.0
Road	2011_10_03/2011_10_03_drive_0047_sync/image_03/data/0000000096.png	711.0	733.0	131.0	154.0	['prohibitory: 99%']	99.9639630317688	2.0
Road	2011_10_03/2011_10_03_drive_0047_sync/image_03/data/0000000108.png	741.0	764.0	121.0	146.0	['prohibitory: 99%']	99.96008276939392	2.0
Road	2011_10_03/2011_10_03_drive_0047_sync/image_03/data/0000000108.png	235.0	262.0	116.0	143.0	['prohibitory: 99%']	99.90536570549011	2.0
Road	2011_10_03/2011_10_03_drive_0047_sync/image_03/data/0000000124.png	819.0	853.0	97.0	130.0	['prohibitory: 99%']	99.99959468841553	2.0
Road	2011_10_03/2011_10_03_drive_0047_sync/image_03/data/0000000124.png	88.0	122.0	90.0	123.0	['prohibitory: 99%']	99.99570846557617	2.0
Road	2011_10_03/2011_10_03_drive_0047_sync/image_03/data/0000000403.png	95.0	123.0	237.0	279.0	['mandatory: 65%']	65.15499949455261	1.0
Road	2011_10_03/2011_10_03_drive_0047_sync/image_03/data/0000000148.png	1105.0	1179.0	7.0	73.0	['prohibitory: 99%']	99.99980926513672	1.0
Road	2011_10_03/2011_10_03_drive_0047_sync/image_03/data/0000000292.png	770.0	916.0	7.0	137.0	['danger: 99%']	99.99765157699585	1.0
Road	2011_10_03/2011_10_03_drive_0047_sync/image_03/data/0000000285.png	674.0	751.0	87.0	159.0	['danger: 99%']	99.99569654464722	1.0
Road	2011_10_03/2011_10_03_drive_0047_sync/image_03/data/0000000553.png	679.0	698.0	146.0	167.0	['prohibitory: 99%']	99.95625615119934	2.0
Road	2011_10_03/2011_10_03_drive_0047_sync/image_03/data/0000000553.png	189.0	208.0	147.0	167.0	['prohibitory: 99%']	99.70517158508301	2.0
Road	2011_10_03/2011_10_03_drive_0047_sync/image_03/data/0000000288.png	699.0	796.0	55.0	152.0	['danger: 99%']	99.99278783798218	1.0
Road	2011_10_03/2011_10_03_drive_0047_sync/image_03/data/0000000070.png	398.0	420.0	141.0	163.0	['prohibitory: 97%']	97.55795001983643	1.0
Road	2011_10_03/2011_10_03_drive_0047_sync/image_03/data/0000000109.png	229.0	256.0	115.0	142.0	['prohibitory: 99%']	99.994957447052	2.0
Road	2011_10_03/2011_10_03_drive_0047_sync/image_03/data/0000000109.png	744.0	769.0	121.0	146.0	['prohibitory: 99%']	99.98301267623901	2.0
Road	2011_10_03/2011_10_03_drive_0047_sync/image_03/data/0000000565.png	733.0	765.0	130.0	163.0	['prohibitory: 99%']	99.99622106552124	1.0
Road	2011_10_03/2011_10_03_drive_0047_sync/image_03/data/0000000414.png	641.0	662.0	146.0	167.0	['prohibitory: 99%']	99.99775886535645	1.0
Road	2011_10_03/2011_10_03_drive_0047_sync/image_03/data/0000000107.png	242.0	270.0	119.0	144.0	['prohibitory: 99%']	99.91305470466614	2.0
Road	2011_10_03/2011_10_03_drive_0047_sync/image_03/data/0000000107.png	736.0	761.0	121.0	148.0	['prohibitory: 84%']	84.6781075000763	2.0
Road	2011_10_03/2011_10_03_drive_0047_sync/image_03/data/0000000142.png	989.0	1044.0	43.0	95.0	['prohibitory: 99%']	99.99967813491821	1.0
Road	2011_10_03/2011_10_03_drive_0047_sync/image_03/data/0000000425.png	658.0	694.0	124.0	160.0	['prohibitory: 99%']	99.99443292617798	1.0
Road	2011_10_03/2011_10_03_drive_0047_sync/image_03/data/0000000578.png	1038.0	1150.0	39.0	139.0	['prohibitory: 99%']	99.99979734420776	1.0
Road	2011_10_03/2011_10_03_drive_0047_sync/image_03/data/0000000068.png	401.0	423.0	142.0	163.0	['prohibitory: 94%']	94.28979754447937	1.0
Road	2011_10_03/2011_10_03_drive_0047_sync/image_03/data/0000000557.png	693.0	716.0	144.0	166.0	['prohibitory: 99%']	99.99382495880127	2.0
Road	2011_10_03/2011_10_03_drive_0047_sync/image_03/data/0000000557.png	119.0	143.0	144.0	166.0	['prohibitory: 87%']	87.84664869308472	2.0
Road	2011_10_03/2011_10_03_drive_0047_sync/image_03/data/0000000290.png	723.0	840.0	29.0	145.0	['danger: 99%']	99.99444484710693	1.0
Road	2011_10_03/2011_10_03_drive_0047_sync/image_03/data/0000000272.png	636.0	673.0	133.0	169.0	['danger: 99%']	99.99926090240479	2.0
Road	2011_10_03/2011_10_03_drive_0047_sync/image_03/data/0000000272.png	69.0	110.0	139.0	177.0	['danger: 99%']	99.99773502349854	2.0
Road	2011_10_03/2011_10_03_drive_0047_sync/image_03/data/0000000268.png	149.0	180.0	146.0	176.0	['danger: 99%']	99.99970197677612	2.0
Road	2011_10_03/2011_10_03_drive_0047_sync/image_03/data/0000000268.png	632.0	663.0	139.0	170.0	['danger: 99%']	99.97707009315491	2.0
Road	2011_10_03/2011_10_03_drive_0047_sync/image_03/data/0000000138.png	934.0	984.0	60.0	107.0	['prohibitory: 99%']	99.99947547912598	1.0
Road	2011_10_03/2011_10_03_drive_0047_sync/image_03/data/0000000413.png	640.0	659.0	145.0	165.0	['prohibitory: 99%']	99.99939203262329	1.0
Road	2011_10_03/2011_10_03_drive_0047_sync/image_03/data/0000000428.png	673.0	718.0	108.0	151.0	['prohibitory: 99%']	99.99662637710571	1.0
Road	2011_10_03/2011_10_03_drive_0047_sync/image_03/data/0000000149.png	1131.0	1210.0	6.0	67.0	['prohibitory: 99%']	99.99982118606567	1.0
Road	2011_10_03/2011_10_03_drive_0047_sync/image_03/data/0000000560.png	704.0	730.0	140.0	166.0	['prohibitory: 99%']	99.9975323677063	2.0
Road	2011_10_03/2011_10_03_drive_0047_sync/image_03/data/0000000560.png	53.0	78.0	138.0	162.0	['prohibitory: 98%']	98.70582222938538	2.0
Road	2011_10_03/2011_10_03_drive_0047_sync/image_03/data/0000000545.png	657.0	674.0	150.0	168.0	['prohibitory: 61%']	61.89996004104614	1.0
Road	2011_10_03/2011_10_03_drive_0047_sync/image_03/data/0000000088.png	344.0	366.0	133.0	155.0	['prohibitory: 99%']	99.96460676193237	1.0
Road	2011_10_03/2011_10_03_drive_0047_sync/image_03/data/0000000402.png	7.0	45.0	249.0	296.0	['prohibitory: 75%']	75.95798969268799	1.0
Road	2011_10_03/2011_10_03_drive_0047_sync/image_03/data/0000000412.png	639.0	658.0	146.0	165.0	['prohibitory: 99%']	99.99767541885376	1.0
Road	2011_10_03/2011_10_03_drive_0047_sync/image_03/data/0000000139.png	944.0	999.0	55.0	106.0	['prohibitory: 99%']	99.99897480010986	1.0
Road	2011_10_03/2011_10_03_drive_0047_sync/image_03/data/0000000128.png	845.0	880.0	88.0	124.0	['prohibitory: 99%']	99.9996542930603	2.0
Road	2011_10_03/2011_10_03_drive_0047_sync/image_03/data/0000000128.png	28.0	64.0	82.0	116.0	['prohibitory: 99%']	99.99953508377075	2.0
Road	2011_10_03/2011_10_03_drive_0047_sync/image_03/data/0000000262.png	629.0	655.0	144.0	170.0	['danger: 99%']	99.99736547470093	1.0
Road	2011_10_03/2011_10_03_drive_0047_sync/image_03/data/0000000105.png	255.0	280.0	122.0	147.0	['prohibitory: 99%']	99.99451637268066	2.0
Road	2011_10_03/2011_10_03_drive_0047_sync/image_03/data/0000000105.png	731.0	757.0	123.0	149.0	['prohibitory: 99%']	99.99223947525024	2.0
Road	2011_10_03/2011_10_03_drive_0047_sync/image_03/data/0000000549.png	665.0	685.0	146.0	165.0	['prohibitory: 98%']	98.15834164619446	1.0
Road	2011_10_03/2011_10_03_drive_0047_sync/image_03/data/0000000410.png	638.0	654.0	148.0	166.0	['prohibitory: 99%']	99.97692704200745	1.0
Road	2011_10_03/2011_10_03_drive_0047_sync/image_03/data/0000000284.png	670.0	741.0	93.0	160.0	['danger: 99%']	99.98546838760376	1.0
Road	2011_10_03/2011_10_03_drive_0047_sync/image_03/data/0000000069.png	400.0	421.0	142.0	164.0	['prohibitory: 83%']	83.8619589805603	1.0
Road	2011_10_03/2011_10_03_drive_0047_sync/image_03/data/0000000573.png	832.0	889.0	104.0	157.0	['prohibitory: 99%']	99.99959468841553	1.0
Road	2011_10_03/2011_10_03_drive_0047_sync/image_03/data/0000000099.png	291.0	316.0	126.0	152.0	['prohibitory: 99%']	99.98084902763367	2.0
Road	2011_10_03/2011_10_03_drive_0047_sync/image_03/data/0000000099.png	716.0	740.0	131.0	153.0	['prohibitory: 99%']	99.672532081604	2.0
Road	2011_10_03/2011_10_03_drive_0047_sync/image_03/data/0000000092.png	328.0	350.0	131.0	153.0	['prohibitory: 99%']	99.94803071022034	2.0
Road	2011_10_03/2011_10_03_drive_0047_sync/image_03/data/0000000092.png	702.0	725.0	134.0	155.0	['prohibitory: 99%']	99.51186180114746	2.0
Road	2011_10_03/2011_10_03_drive_0047_sync/image_03/data/0000000550.png	670.0	689.0	148.0	167.0	['prohibitory: 99%']	99.91340041160583	1.0
Road	2011_10_03/2011_10_03_drive_0047_sync/image_03/data/0000000418.png	643.0	669.0	137.0	162.0	['prohibitory: 99%']	99.9976396560669	2.0
Road	2011_10_03/2011_10_03_drive_0047_sync/image_03/data/0000000418.png	36.0	64.0	126.0	154.0	['prohibitory: 99%']	99.89715814590454	2.0
Road	2011_10_03/2011_10_03_drive_0047_sync/image_03/data/0000000089.png	342.0	362.0	134.0	155.0	['prohibitory: 99%']	99.99818801879883	1.0
Road	2011_10_03/2011_10_03_drive_0047_sync/image_03/data/0000000547.png	661.0	680.0	149.0	168.0	['prohibitory: 99%']	99.99582767486572	1.0
Road	2011_10_03/2011_10_03_drive_0047_sync/image_03/data/0000000388.png	10.0	76.0	234.0	309.0	['prohibitory: 67%']	67.48443841934204	1.0
Road	2011_10_03/2011_10_03_drive_0047_sync/image_03/data/0000000421.png	648.0	677.0	134.0	163.0	['prohibitory: 99%']	99.9994158744812	2.0
Road	2011_10_03/2011_10_03_drive_0047_sync/image_03/data/0000000421.png	18.0	48.0	232.0	262.0	['prohibitory: 63%']	63.64474296569824	2.0
Road	2011_10_03/2011_10_03_drive_0047_sync/image_03/data/0000000129.png	851.0	888.0	86.0	123.0	['prohibitory: 99%']	99.99971389770508	2.0
Road	2011_10_03/2011_10_03_drive_0047_sync/image_03/data/0000000129.png	10.0	49.0	79.0	115.0	['prohibitory: 99%']	99.99498128890991	2.0
Road	2011_10_03/2011_10_03_drive_0047_sync/image_03/data/0000000265.png	630.0	659.0	142.0	169.0	['danger: 99%']	99.99140501022339	1.0
Road	2011_10_03/2011_10_03_drive_0047_sync/image_03/data/0000000276.png	642.0	687.0	121.0	166.0	['danger: 99%']	99.998939037323	1.0
Road	2011_10_03/2011_10_03_drive_0047_sync/image_03/data/0000000293.png	796.0	975.0	0.0	123.0	['danger: 99%']	99.87026453018188	1.0
Road	2011_10_03/2011_10_03_drive_0047_sync/image_03/data/0000000422.png	650.0	680.0	134.0	163.0	['prohibitory: 99%']	99.99943971633911	1.0
Road	2011_10_03/2011_10_03_drive_0047_sync/image_03/data/0000000289.png	711.0	820.0	44.0	149.0	['danger: 99%']	99.9889612197876	1.0
Road	2011_10_03/2011_10_03_drive_0047_sync/image_03/data/0000000291.png	739.0	875.0	15.0	141.0	['danger: 99%']	99.98694658279419	1.0
Road	2011_10_03/2011_10_03_drive_0047_sync/image_03/data/0000000572.png	812.0	865.0	108.0	158.0	['prohibitory: 99%']	99.99868869781494	1.0
Road	2011_10_03/2011_10_03_drive_0047_sync/image_03/data/0000000103.png	268.0	292.0	124.0	148.0	['prohibitory: 99%']	99.97150301933289	2.0
Road	2011_10_03/2011_10_03_drive_0047_sync/image_03/data/0000000103.png	725.0	750.0	126.0	149.0	['prohibitory: 99%']	99.82819557189941	2.0
Road	2011_10_03/2011_10_03_drive_0047_sync/image_03/data/0000000127.png	838.0	874.0	91.0	126.0	['prohibitory: 99%']	99.99960660934448	2.0
Road	2011_10_03/2011_10_03_drive_0047_sync/image_03/data/0000000127.png	42.0	80.0	85.0	119.0	['prohibitory: 99%']	99.99639987945557	2.0
Road	2011_10_03/2011_10_03_drive_0047_sync/image_03/data/0000000577.png	971.0	1067.0	58.0	143.0	['prohibitory: 99%']	99.99961853027344	1.0
Road	2011_10_03/2011_10_03_drive_0047_sync/image_03/data/0000000090.png	337.0	358.0	132.0	155.0	['prohibitory: 99%']	99.99078512191772	2.0
Road	2011_10_03/2011_10_03_drive_0047_sync/image_03/data/0000000090.png	698.0	721.0	137.0	157.0	['prohibitory: 71%']	71.02161049842834	2.0
Road	2011_10_03/2011_10_03_drive_0047_sync/image_03/data/0000000548.png	663.0	683.0	149.0	168.0	['prohibitory: 99%']	99.78298544883728	1.0
Road	2011_10_03/2011_10_03_drive_0047_sync/image_03/data/0000000113.png	201.0	228.0	110.0	137.0	['prohibitory: 99%']	99.99535083770752	2.0
Road	2011_10_03/2011_10_03_drive_0047_sync/image_03/data/0000000113.png	759.0	787.0	111.0	139.0	['prohibitory: 99%']	99.98959302902222	2.0
Road	2011_10_03/2011_10_03_drive_0047_sync/image_03/data/0000000119.png	789.0	819.0	107.0	135.0	['prohibitory: 99%']	99.99905824661255	2.0
Road	2011_10_03/2011_10_03_drive_0047_sync/image_03/data/0000000119.png	144.0	175.0	101.0	133.0	['prohibitory: 99%']	99.98284578323364	2.0
Road	2011_10_03/2011_10_03_drive_0047_sync/image_03/data/0000000144.png	1022.0	1084.0	33.0	89.0	['prohibitory: 99%']	99.99929666519165	1.0
Road	2011_10_03/2011_10_03_drive_0047_sync/image_03/data/0000000567.png	748.0	785.0	128.0	165.0	['prohibitory: 99%']	99.99792575836182	2.0
Road	2011_10_03/2011_10_03_drive_0047_sync/image_03/data/0000000567.png	0.0	27.0	223.0	260.0	['prohibitory: 60%']	60.996025800704956	2.0
Road	2011_10_03/2011_10_03_drive_0047_sync/image_03/data/0000000430.png	694.0	751.0	91.0	147.0	['prohibitory: 99%']	99.99774694442749	2.0
Road	2011_10_03/2011_10_03_drive_0047_sync/image_03/data/0000000430.png	144.0	192.0	333.0	376.0	['prohibitory: 96%']	96.07582688331604	2.0
Road	2011_10_03/2011_10_03_drive_0047_sync/image_03/data/0000000126.png	60.0	96.0	87.0	120.0	['prohibitory: 99%']	99.99983310699463	2.0
Road	2011_10_03/2011_10_03_drive_0047_sync/image_03/data/0000000126.png	830.0	865.0	93.0	128.0	['prohibitory: 99%']	99.99967813491821	2.0
Road	2011_10_03/2011_10_03_drive_0047_sync/image_03/data/0000000431.png	708.0	771.0	78.0	139.0	['prohibitory: 99%']	99.99953508377075	1.0
Road	2011_10_03/2011_10_03_drive_0047_sync/image_03/data/0000000102.png	722.0	746.0	127.0	151.0	['prohibitory: 99%']	99.99386072158813	2.0
Road	2011_10_03/2011_10_03_drive_0047_sync/image_03/data/0000000102.png	272.0	298.0	124.0	150.0	['prohibitory: 99%']	99.97532963752747	2.0
Road	2011_10_03/2011_10_03_drive_0047_sync/image_03/data/0000000115.png	770.0	796.0	111.0	138.0	['prohibitory: 99%']	99.99727010726929	2.0
Road	2011_10_03/2011_10_03_drive_0047_sync/image_03/data/0000000115.png	182.0	210.0	107.0	134.0	['prohibitory: 99%']	99.99563694000244	2.0
Road	2011_10_03/2011_10_03_drive_0047_sync/image_03/data/0000000260.png	629.0	652.0	148.0	171.0	['danger: 90%']	90.06049036979675	1.0
Road	2011_10_03/2011_10_03_drive_0047_sync/image_03/data/0000000095.png	709.0	731.0	134.0	156.0	['prohibitory: 99%']	99.99102354049683	2.0
Road	2011_10_03/2011_10_03_drive_0047_sync/image_03/data/0000000095.png	312.0	336.0	128.0	152.0	['prohibitory: 99%']	99.88539218902588	2.0
