category	folder_path	xmin	xmax	ymin	ymax	class	score	total
Road	2011_09_29/2011_09_29_drive_0004_sync/image_03/data/0000000076.png	767.0	803.0	138.0	173.0	['prohibitory: 99%']	99.99814033508301	2.0
Road	2011_09_29/2011_09_29_drive_0004_sync/image_03/data/0000000076.png	762.0	812.0	92.0	138.0	['danger: 99%']	99.99667406082153	2.0
Road	2011_09_29/2011_09_29_drive_0004_sync/image_03/data/0000000040.png	774.0	796.0	134.0	156.0	['mandatory: 98%']	98.70794415473938	1.0
Road	2011_09_29/2011_09_29_drive_0004_sync/image_03/data/0000000050.png	959.0	998.0	94.0	130.0	['mandatory: 99%']	99.97865557670593	1.0
Road	2011_09_29/2011_09_29_drive_0004_sync/image_03/data/0000000077.png	785.0	826.0	133.0	171.0	['prohibitory: 99%']	99.9994158744812	2.0
Road	2011_09_29/2011_09_29_drive_0004_sync/image_03/data/0000000077.png	780.0	837.0	80.0	134.0	['danger: 99%']	99.9983549118042	2.0
Road	2011_09_29/2011_09_29_drive_0004_sync/image_03/data/0000000039.png	767.0	787.0	138.0	158.0	['mandatory: 97%']	97.47723340988159	1.0
Road	2011_09_29/2011_09_29_drive_0004_sync/image_03/data/0000000079.png	839.0	891.0	122.0	175.0	['prohibitory: 99%']	99.9997615814209	2.0
Road	2011_09_29/2011_09_29_drive_0004_sync/image_03/data/0000000079.png	830.0	906.0	50.0	122.0	['danger: 99%']	99.99207258224487	2.0
Road	2011_09_29/2011_09_29_drive_0004_sync/image_03/data/0000000062.png	673.0	694.0	142.0	165.0	['danger: 57%']	57.651203870773315	1.0
Road	2011_09_29/2011_09_29_drive_0004_sync/image_03/data/0000000038.png	759.0	778.0	137.0	158.0	['mandatory: 97%']	97.86279797554016	1.0
Road	2011_09_29/2011_09_29_drive_0004_sync/image_03/data/0000000049.png	920.0	954.0	104.0	137.0	['mandatory: 99%']	99.90240335464478	1.0
Road	2011_09_29/2011_09_29_drive_0004_sync/image_03/data/0000000071.png	710.0	734.0	148.0	171.0	['prohibitory: 99%']	99.99709129333496	2.0
Road	2011_09_29/2011_09_29_drive_0004_sync/image_03/data/0000000071.png	706.0	740.0	118.0	150.0	['danger: 99%']	99.9704897403717	2.0
Road	2011_09_29/2011_09_29_drive_0004_sync/image_03/data/0000000074.png	740.0	769.0	142.0	173.0	['prohibitory: 99%']	99.99655485153198	2.0
Road	2011_09_29/2011_09_29_drive_0004_sync/image_03/data/0000000074.png	735.0	776.0	104.0	145.0	['danger: 99%']	99.99569654464722	2.0
Road	2011_09_29/2011_09_29_drive_0004_sync/image_03/data/0000000041.png	781.0	805.0	131.0	153.0	['mandatory: 93%']	93.96741390228271	1.0
Road	2011_09_26/2011_09_26_drive_0032_sync/image_03/data/0000000309.png	806.0	868.0	62.0	120.0	['prohibitory: 99%']	99.99974966049194	1.0
Road	2011_09_26/2011_09_26_drive_0032_sync/image_03/data/0000000274.png	30.0	77.0	181.0	233.0	['mandatory: 99%']	99.94162321090698	1.0
Road	2011_09_26/2011_09_26_drive_0032_sync/image_03/data/0000000300.png	677.0	699.0	135.0	158.0	['prohibitory: 99%']	99.99929666519165	2.0
Road	2011_09_26/2011_09_26_drive_0032_sync/image_03/data/0000000300.png	345.0	366.0	136.0	156.0	['prohibitory: 94%']	94.19953227043152	2.0
Road	2011_09_26/2011_09_26_drive_0032_sync/image_03/data/0000000266.png	317.0	339.0	179.0	202.0	['mandatory: 99%']	99.94683861732483	1.0
Road	2011_09_26/2011_09_26_drive_0032_sync/image_03/data/0000000158.png	698.0	714.0	166.0	182.0	['prohibitory: 67%']	67.61935949325562	1.0
Road	2011_09_26/2011_09_26_drive_0032_sync/image_03/data/0000000308.png	773.0	825.0	78.0	128.0	['prohibitory: 99%']	99.99973773956299	2.0
Road	2011_09_26/2011_09_26_drive_0032_sync/image_03/data/0000000308.png	6.0	51.0	80.0	125.0	['prohibitory: 99%']	99.994957447052	2.0
Road	2011_09_26/2011_09_26_drive_0032_sync/image_03/data/0000000108.png	637.0	652.0	146.0	163.0	['prohibitory: 92%']	92.29317903518677	1.0
Road	2011_09_26/2011_09_26_drive_0032_sync/image_03/data/0000000124.png	752.0	831.0	45.0	117.0	['prohibitory: 99%']	99.99935626983643	1.0
Road	2011_09_26/2011_09_26_drive_0032_sync/image_03/data/0000000166.png	745.0	768.0	151.0	174.0	['danger: 97%']	97.52368330955505	1.0
Road	2011_09_26/2011_09_26_drive_0032_sync/image_03/data/0000000148.png	906.0	957.0	29.0	76.0	['prohibitory: 99%']	99.99990463256836	1.0
Road	2011_09_26/2011_09_26_drive_0032_sync/image_03/data/0000000292.png	936.0	971.0	120.0	155.0	['mandatory: 99%']	99.99161958694458	1.0
Road	2011_09_26/2011_09_26_drive_0032_sync/image_03/data/0000000285.png	792.0	810.0	142.0	162.0	['mandatory: 96%']	96.71526551246643	1.0
Road	2011_09_26/2011_09_26_drive_0032_sync/image_03/data/0000000310.png	852.0	931.0	32.0	105.0	['prohibitory: 99%']	99.99992847442627	1.0
Road	2011_09_26/2011_09_26_drive_0032_sync/image_03/data/0000000288.png	837.0	859.0	142.0	165.0	['mandatory: 91%']	91.28895998001099	1.0
Road	2011_09_26/2011_09_26_drive_0032_sync/image_03/data/0000000299.png	672.0	694.0	140.0	161.0	['prohibitory: 99%']	99.99663829803467	1.0
Road	2011_09_26/2011_09_26_drive_0032_sync/image_03/data/0000000109.png	637.0	653.0	145.0	162.0	['prohibitory: 97%']	97.53549098968506	1.0
Road	2011_09_26/2011_09_26_drive_0032_sync/image_03/data/0000000229.png	18.0	66.0	199.0	250.0	['mandatory: 99%']	99.9963641166687	1.0
Road	2011_09_26/2011_09_26_drive_0032_sync/image_03/data/0000000307.png	91.0	130.0	91.0	130.0	['prohibitory: 99%']	99.99995231628418	2.0
Road	2011_09_26/2011_09_26_drive_0032_sync/image_03/data/0000000307.png	750.0	792.0	91.0	131.0	['prohibitory: 99%']	99.99992847442627	2.0
Road	2011_09_26/2011_09_26_drive_0032_sync/image_03/data/0000000170.png	785.0	817.0	145.0	174.0	['danger: 99%']	99.99431371688843	1.0
Road	2011_09_26/2011_09_26_drive_0032_sync/image_03/data/0000000297.png	662.0	682.0	140.0	160.0	['prohibitory: 99%']	99.93891716003418	1.0
Road	2011_09_26/2011_09_26_drive_0032_sync/image_03/data/0000000142.png	753.0	775.0	104.0	126.0	['prohibitory: 99%']	99.98489618301392	1.0
Road	2011_09_26/2011_09_26_drive_0032_sync/image_03/data/0000000298.png	666.0	687.0	142.0	164.0	['prohibitory: 99%']	99.98440742492676	2.0
Road	2011_09_26/2011_09_26_drive_0032_sync/image_03/data/0000000298.png	374.0	395.0	147.0	167.0	['prohibitory: 98%']	98.53274822235107	2.0
Road	2011_09_26/2011_09_26_drive_0032_sync/image_03/data/0000000168.png	761.0	790.0	144.0	171.0	['danger: 99%']	99.95121955871582	1.0
Road	2011_09_26/2011_09_26_drive_0032_sync/image_03/data/0000000226.png	179.0	212.0	191.0	226.0	['mandatory: 99%']	99.99797344207764	1.0
Road	2011_09_26/2011_09_26_drive_0032_sync/image_03/data/0000000290.png	879.0	907.0	131.0	160.0	['mandatory: 99%']	99.9346911907196	1.0
Road	2011_09_26/2011_09_26_drive_0032_sync/image_03/data/0000000272.png	150.0	189.0	186.0	225.0	['mandatory: 99%']	99.99744892120361	1.0
Road	2011_09_26/2011_09_26_drive_0032_sync/image_03/data/0000000268.png	279.0	304.0	183.0	210.0	['mandatory: 99%']	99.9929428100586	1.0
Road	2011_09_26/2011_09_26_drive_0032_sync/image_03/data/0000000138.png	715.0	732.0	125.0	143.0	['prohibitory: 99%']	99.7759222984314	1.0
Road	2011_09_26/2011_09_26_drive_0032_sync/image_03/data/0000000179.png	1053.0	1137.0	121.0	194.0	['danger: 99%']	99.9762237071991	1.0
Road	2011_09_26/2011_09_26_drive_0032_sync/image_03/data/0000000149.png	973.0	1036.0	0.0	52.0	['prohibitory: 99%']	99.99933242797852	1.0
Road	2011_09_26/2011_09_26_drive_0032_sync/image_03/data/0000000295.png	1098.0	1147.0	87.0	137.0	['mandatory: 99%']	99.95920062065125	2.0
Road	2011_09_26/2011_09_26_drive_0032_sync/image_03/data/0000000295.png	656.0	674.0	139.0	157.0	['prohibitory: 99%']	99.15939569473267	2.0
Road	2011_09_26/2011_09_26_drive_0032_sync/image_03/data/0000000294.png	1029.0	1073.0	100.0	145.0	['mandatory: 99%']	99.97230172157288	1.0
Road	2011_09_26/2011_09_26_drive_0032_sync/image_03/data/0000000225.png	212.0	243.0	187.0	221.0	['mandatory: 99%']	99.99819993972778	1.0
Road	2011_09_26/2011_09_26_drive_0032_sync/image_03/data/0000000305.png	204.0	237.0	107.0	141.0	['prohibitory: 99%']	99.99990463256836	2.0
Road	2011_09_26/2011_09_26_drive_0032_sync/image_03/data/0000000305.png	717.0	751.0	107.0	140.0	['prohibitory: 99%']	99.99862909317017	2.0
Road	2011_09_26/2011_09_26_drive_0032_sync/image_03/data/0000000171.png	798.0	829.0	152.0	180.0	['danger: 99%']	99.970144033432	1.0
Road	2011_09_26/2011_09_26_drive_0032_sync/image_03/data/0000000139.png	723.0	741.0	119.0	138.0	['prohibitory: 73%']	73.57849478721619	1.0
Road	2011_09_26/2011_09_26_drive_0032_sync/image_03/data/0000000224.png	244.0	272.0	186.0	215.0	['mandatory: 99%']	99.99305009841919	1.0
Road	2011_09_26/2011_09_26_drive_0032_sync/image_03/data/0000000167.png	754.0	780.0	146.0	170.0	['danger: 98%']	98.53230714797974	1.0
Road	2011_09_26/2011_09_26_drive_0032_sync/image_03/data/0000000311.png	934.0	1036.0	4.0	78.0	['prohibitory: 99%']	99.99979734420776	1.0
Road	2011_09_26/2011_09_26_drive_0032_sync/image_03/data/0000000177.png	944.0	1002.0	131.0	189.0	['danger: 99%']	99.98635053634644	1.0
Road	2011_09_26/2011_09_26_drive_0032_sync/image_03/data/0000000223.png	270.0	296.0	185.0	212.0	['mandatory: 99%']	99.99620914459229	1.0
Road	2011_09_26/2011_09_26_drive_0032_sync/image_03/data/0000000265.png	332.0	353.0	176.0	199.0	['mandatory: 99%']	99.9751627445221	1.0
Road	2011_09_26/2011_09_26_drive_0032_sync/image_03/data/0000000293.png	978.0	1016.0	112.0	150.0	['mandatory: 99%']	99.95550513267517	1.0
Road	2011_09_26/2011_09_26_drive_0032_sync/image_03/data/0000000291.png	902.0	936.0	123.0	159.0	['mandatory: 99%']	99.52883720397949	1.0
Road	2011_09_26/2011_09_26_drive_0032_sync/image_03/data/0000000173.png	832.0	871.0	144.0	181.0	['danger: 99%']	99.99856948852539	1.0
Road	2011_09_26/2011_09_26_drive_0032_sync/image_03/data/0000000306.png	732.0	769.0	99.0	135.0	['prohibitory: 99%']	99.99911785125732	2.0
Road	2011_09_26/2011_09_26_drive_0032_sync/image_03/data/0000000306.png	154.0	190.0	98.0	135.0	['prohibitory: 99%']	99.9984860420227	2.0
Road	2011_09_26/2011_09_26_drive_0032_sync/image_03/data/0000000304.png	706.0	738.0	116.0	147.0	['prohibitory: 99%']	99.99963045120239	2.0
Road	2011_09_26/2011_09_26_drive_0032_sync/image_03/data/0000000304.png	244.0	273.0	117.0	148.0	['prohibitory: 99%']	99.99940395355225	2.0
Road	2011_09_26/2011_09_26_drive_0032_sync/image_03/data/0000000113.png	644.0	662.0	137.0	156.0	['prohibitory: 99%']	99.03850555419922	1.0
Road	2011_09_26/2011_09_26_drive_0032_sync/image_03/data/0000000119.png	673.0	706.0	116.0	149.0	['prohibitory: 99%']	99.99967813491821	1.0
Road	2011_09_26/2011_09_26_drive_0032_sync/image_03/data/0000000144.png	782.0	811.0	87.0	117.0	['prohibitory: 99%']	99.96102452278137	1.0
Road	2011_09_26/2011_09_26_drive_0032_sync/image_03/data/0000000126.png	901.0	1030.0	2.0	66.0	['prohibitory: 99%']	99.8392403125763	1.0
Road	2011_09_26/2011_09_26_drive_0032_sync/image_03/data/0000000115.png	653.0	673.0	133.0	155.0	['prohibitory: 99%']	99.99150037765503	1.0
Road	2011_09_26/2011_09_26_drive_0032_sync/image_03/data/0000000260.png	62.0	99.0	197.0	244.0	['mandatory: 51%']	51.902371644973755	1.0
Road	2011_09_26/2011_09_26_drive_0032_sync/image_03/data/0000000301.png	684.0	706.0	132.0	156.0	['prohibitory: 99%']	99.99867677688599	2.0
Road	2011_09_26/2011_09_26_drive_0032_sync/image_03/data/0000000301.png	328.0	348.0	132.0	152.0	['prohibitory: 91%']	91.83365106582642	2.0
Road	2011_09_26/2011_09_26_drive_0032_sync/image_03/data/0000000287.png	821.0	841.0	142.0	163.0	['mandatory: 97%']	97.23665118217468	1.0
Road	2011_09_26/2011_09_26_drive_0032_sync/image_03/data/0000000178.png	988.0	1061.0	127.0	191.0	['danger: 99%']	99.99148845672607	1.0
Road	2011_09_26/2011_09_26_drive_0032_sync/image_03/data/0000000147.png	862.0	905.0	52.0	92.0	['prohibitory: 99%']	99.99997615814209	1.0
Road	2011_09_26/2011_09_26_drive_0032_sync/image_03/data/0000000121.png	690.0	736.0	99.0	141.0	['prohibitory: 99%']	99.99971389770508	1.0
Road	2011_09_26/2011_09_26_drive_0032_sync/image_03/data/0000000145.png	803.0	834.0	80.0	112.0	['prohibitory: 99%']	99.98729228973389	1.0
Road	2011_09_26/2011_09_26_drive_0032_sync/image_03/data/0000000228.png	85.0	126.0	198.0	242.0	['mandatory: 99%']	99.99498128890991	1.0
Road	2011_09_26/2011_09_26_drive_0032_sync/image_03/data/0000000175.png	876.0	925.0	137.0	183.0	['danger: 99%']	99.99755620956421	1.0
Road	2011_09_26/2011_09_26_drive_0032_sync/image_03/data/0000000122.png	703.0	756.0	87.0	137.0	['prohibitory: 99%']	99.9998688697815	1.0
Road	2011_09_26/2011_09_26_drive_0032_sync/image_03/data/0000000264.png	348.0	368.0	175.0	197.0	['mandatory: 99%']	99.99277591705322	1.0
Road	2011_09_26/2011_09_26_drive_0032_sync/image_03/data/0000000140.png	732.0	751.0	116.0	135.0	['prohibitory: 98%']	98.98415207862854	1.0
Road	2011_09_26/2011_09_26_drive_0032_sync/image_03/data/0000000180.png	1142.0	1235.0	112.0	200.0	['danger: 99%']	99.99474287033081	1.0
Road	2011_09_26/2011_09_26_drive_0032_sync/image_03/data/0000000273.png	99.0	140.0	185.0	230.0	['mandatory: 99%']	99.97792840003967	1.0
Road	2011_09_26/2011_09_26_drive_0032_sync/image_03/data/0000000118.png	665.0	695.0	120.0	151.0	['prohibitory: 99%']	99.99231100082397	1.0
Road	2011_09_26/2011_09_26_drive_0032_sync/image_03/data/0000000286.png	804.0	823.0	143.0	163.0	['mandatory: 69%']	69.59588527679443	1.0
Road	2011_09_26/2011_09_26_drive_0032_sync/image_03/data/0000000141.png	740.0	760.0	109.0	129.0	['prohibitory: 99%']	99.77307915687561	1.0
Road	2011_09_26/2011_09_26_drive_0032_sync/image_03/data/0000000271.png	192.0	229.0	184.0	221.0	['mandatory: 99%']	99.99806880950928	2.0
Road	2011_09_26/2011_09_26_drive_0032_sync/image_03/data/0000000271.png	1177.0	1236.0	213.0	358.0	['mandatory: 98%']	98.14372062683105	2.0
Road	2011_09_26/2011_09_26_drive_0032_sync/image_03/data/0000000161.png	714.0	733.0	157.0	175.0	['danger: 58%']	58.06735157966614	1.0
Road	2011_09_26/2011_09_26_drive_0032_sync/image_03/data/0000000125.png	801.0	902.0	6.0	104.0	['prohibitory: 99%']	99.99885559082031	1.0
Road	2011_09_26/2011_09_26_drive_0032_sync/image_03/data/0000000270.png	1010.0	1075.0	202.0	313.0	['mandatory: 99%']	99.99533891677856	2.0
Road	2011_09_26/2011_09_26_drive_0032_sync/image_03/data/0000000270.png	227.0	258.0	180.0	213.0	['mandatory: 99%']	99.94397759437561	2.0
Road	2011_09_26/2011_09_26_drive_0032_sync/image_03/data/0000000302.png	690.0	714.0	129.0	153.0	['prohibitory: 99%']	99.99524354934692	2.0
Road	2011_09_26/2011_09_26_drive_0032_sync/image_03/data/0000000302.png	304.0	327.0	128.0	151.0	['prohibitory: 96%']	96.123605966568	2.0
Road	2011_09_26/2011_09_26_drive_0032_sync/image_03/data/0000000215.png	395.0	419.0	173.0	197.0	['mandatory: 99%']	99.94819760322571	1.0
Road	2011_09_26/2011_09_26_drive_0032_sync/image_03/data/0000000172.png	814.0	850.0	149.0	184.0	['danger: 99%']	99.99862909317017	1.0
Road	2011_09_26/2011_09_26_drive_0032_sync/image_03/data/0000000120.png	679.0	718.0	108.0	145.0	['prohibitory: 99%']	99.99963045120239	1.0
Road	2011_09_26/2011_09_26_drive_0032_sync/image_03/data/0000000303.png	699.0	724.0	124.0	151.0	['prohibitory: 99%']	99.9995231628418	2.0
Road	2011_09_26/2011_09_26_drive_0032_sync/image_03/data/0000000303.png	277.0	303.0	124.0	152.0	['prohibitory: 99%']	99.97867941856384	2.0
Road	2011_09_26/2011_09_26_drive_0032_sync/image_03/data/0000000169.png	773.0	801.0	145.0	172.0	['danger: 99%']	99.77341890335083	1.0
Road	2011_09_26/2011_09_26_drive_0032_sync/image_03/data/0000000263.png	358.0	379.0	172.0	194.0	['mandatory: 99%']	99.94751811027527	1.0
Road	2011_09_26/2011_09_26_drive_0032_sync/image_03/data/0000000164.png	730.0	752.0	149.0	173.0	['danger: 99%']	99.82731342315674	1.0
Road	2011_09_26/2011_09_26_drive_0032_sync/image_03/data/0000000117.png	661.0	685.0	125.0	152.0	['prohibitory: 99%']	99.98705387115479	1.0
Road	2011_09_26/2011_09_26_drive_0032_sync/image_03/data/0000000176.png	905.0	959.0	135.0	184.0	['danger: 99%']	99.9864935874939	1.0
Road	2011_09_26/2011_09_26_drive_0032_sync/image_03/data/0000000267.png	299.0	322.0	183.0	206.0	['mandatory: 99%']	99.9027967453003	1.0
Road	2011_09_26/2011_09_26_drive_0032_sync/image_03/data/0000000261.png	381.0	397.0	171.0	189.0	['mandatory: 97%']	97.01694250106812	1.0
Road	2011_09_26/2011_09_26_drive_0032_sync/image_03/data/0000000116.png	656.0	679.0	131.0	155.0	['prohibitory: 99%']	99.99078512191772	1.0
Road	2011_09_26/2011_09_26_drive_0032_sync/image_03/data/0000000112.png	640.0	658.0	138.0	157.0	['prohibitory: 99%']	99.24108982086182	1.0
Road	2011_09_26/2011_09_26_drive_0032_sync/image_03/data/0000000222.png	294.0	316.0	185.0	210.0	['mandatory: 99%']	99.86594915390015	1.0
Road	2011_09_26/2011_09_26_drive_0032_sync/image_03/data/0000000143.png	768.0	792.0	95.0	120.0	['prohibitory: 99%']	99.7740626335144	1.0
Road	2011_09_26/2011_09_26_drive_0032_sync/image_03/data/0000000227.png	135.0	173.0	194.0	234.0	['mandatory: 99%']	99.99984502792358	1.0
Road	2011_09_26/2011_09_26_drive_0032_sync/image_03/data/0000000110.png	637.0	656.0	141.0	160.0	['prohibitory: 99%']	99.97114539146423	1.0
Road	2011_09_26/2011_09_26_drive_0032_sync/image_03/data/0000000123.png	723.0	786.0	70.0	128.0	['prohibitory: 99%']	99.99985694885254	1.0
Road	2011_09_26/2011_09_26_drive_0032_sync/image_03/data/0000000114.png	648.0	667.0	135.0	157.0	['prohibitory: 99%']	99.98418092727661	1.0
Road	2011_09_26/2011_09_26_drive_0032_sync/image_03/data/0000000146.png	829.0	864.0	70.0	106.0	['prohibitory: 99%']	99.99988079071045	1.0
Road	2011_09_26/2011_09_26_drive_0032_sync/image_03/data/0000000216.png	388.0	412.0	173.0	196.0	['mandatory: 99%']	99.89029169082642	1.0
Road	2011_09_26/2011_09_26_drive_0032_sync/image_03/data/0000000296.png	660.0	678.0	138.0	157.0	['prohibitory: 89%']	89.80644345283508	1.0
Road	2011_09_26/2011_09_26_drive_0032_sync/image_03/data/0000000174.png	853.0	893.0	141.0	178.0	['danger: 99%']	99.99749660491943	1.0
Road	2011_09_26/2011_09_26_drive_0032_sync/image_03/data/0000000269.png	255.0	284.0	181.0	210.0	['mandatory: 99%']	99.9964714050293	2.0
Road	2011_09_26/2011_09_26_drive_0032_sync/image_03/data/0000000269.png	917.0	958.0	194.0	277.0	['mandatory: 98%']	98.55625629425049	2.0
Road	2011_09_26/2011_09_26_drive_0032_sync/image_03/data/0000000111.png	639.0	658.0	139.0	159.0	['prohibitory: 99%']	99.9779760837555	1.0
Road	2011_09_26/2011_09_26_drive_0052_sync/image_03/data/0000000003.png	324.0	347.0	124.0	147.0	['prohibitory: 99%']	99.99816417694092	1.0
Road	2011_09_26/2011_09_26_drive_0052_sync/image_03/data/0000000032.png	173.0	205.0	90.0	120.0	['prohibitory: 99%']	99.92654919624329	1.0
Road	2011_09_26/2011_09_26_drive_0052_sync/image_03/data/0000000000.png	338.0	360.0	125.0	148.0	['prohibitory: 99%']	99.94182586669922	1.0
Road	2011_09_26/2011_09_26_drive_0052_sync/image_03/data/0000000020.png	239.0	268.0	106.0	133.0	['prohibitory: 99%']	99.9943494796753	1.0
Road	2011_09_26/2011_09_26_drive_0052_sync/image_03/data/0000000005.png	316.0	342.0	122.0	148.0	['prohibitory: 99%']	99.99691247940063	1.0
Road	2011_09_26/2011_09_26_drive_0052_sync/image_03/data/0000000015.png	268.0	294.0	110.0	136.0	['prohibitory: 99%']	99.99749660491943	1.0
Road	2011_09_26/2011_09_26_drive_0052_sync/image_03/data/0000000044.png	122.0	157.0	83.0	112.0	['prohibitory: 99%']	99.95284080505371	1.0
Road	2011_09_26/2011_09_26_drive_0052_sync/image_03/data/0000000034.png	164.0	196.0	91.0	119.0	['prohibitory: 99%']	99.98326301574707	1.0
