category	folder_path	xmin	xmax	ymin	ymax	class	score	total
Road	data/0000002551.png	760	814	54	104	['danger: 99%']	99.99470710754395	1
Road	data/0000002592.png	664	684	129	150	['danger: 93%']	93.86690855026245	2
Road	data/0000002592.png	136	170	248	284	['prohibitory: 87%']	87.22243309020996	2
Road	data/0000000094.png	812	871	60	112	['danger: 99%']	99.99004602432251	1
Road	data/0000000080.png	683	711	121	146	['danger: 99%']	99.9962329864502	1
Road	data/0000000916.png	408	428	194	216	['prohibitory: 92%']	92.15084910392761	1
Road	data/0000002668.png	720	759	99	138	['danger: 99%']	99.99905824661255	1
Road	data/0000002481.png	677	701	121	146	['danger: 99%']	99.9901294708252	1
Road	data/0000002495.png	793	851	62	114	['danger: 99%']	99.99247789382935	1
Road	data/0000001956.png	1105	1150	327	364	['prohibitory: 92%']	92.20539331436157	1
Road	data/0000002250.png	614	644	118	149	['danger: 92%']	92.7573025226593	1
Road	data/0000000862.png	936	1024	1	85	['danger: 99%']	99.99723434448242	2
Road	data/0000000862.png	429	458	121	149	['danger: 99%']	99.93230104446411	2
Road	data/0000002734.png	803	849	57	103	['mandatory: 87%']	87.20186948776245	1
Road	data/0000000123.png	48	97	80	128	['danger: 97%']	97.51244783401489	1
Road	data/0000002720.png	700	727	116	142	['prohibitory: 74%']	74.30112361907959	1
Road	data/0000000122.png	105	153	80	131	['danger: 80%']	80.32604455947876	1
Road	data/0000002735.png	827	872	45	94	['mandatory: 81%']	81.87553882598877	1
Road	data/0000000877.png	365	400	105	138	['danger: 97%']	97.23394513130188	1
Road	data/0000000863.png	975	1077	0	80	['danger: 99%']	99.82835054397583	2
Road	data/0000000863.png	428	455	121	149	['danger: 98%']	98.7322747707367	2
Road	data/0000002251.png	613	643	118	147	['danger: 90%']	90.04590511322021	1
Road	data/0000002494.png	776	828	73	122	['danger: 99%']	99.98751878738403	1
Road	data/0000002480.png	674	699	124	148	['danger: 99%']	99.75267052650452	1
Road	data/0000002669.png	730	770	96	135	['danger: 99%']	99.95988011360168	1
Road	data/0000002655.png	663	684	133	153	['danger: 99%']	99.50476884841919	1
Road	data/0000000081.png	689	715	121	145	['danger: 99%']	99.98846054077148	1
Road	data/0000002696.png	539	559	155	173	['danger: 95%']	95.1266348361969	1
Road	data/0000000095.png	833	896	49	106	['danger: 99%']	99.96718168258667	1
Road	data/0000000083.png	699	729	121	148	['danger: 99%']	99.9744713306427	1
Road	data/0000000097.png	889	972	25	95	['danger: 99%']	99.99206066131592	1
Road	data/0000002657.png	667	691	129	149	['danger: 99%']	99.0706741809845	1
Road	data/0000002496.png	812	876	53	111	['danger: 99%']	99.99545812606812	1
Road	data/0000002482.png	680	709	120	147	['danger: 99%']	99.99462366104126	1
Road	data/0000001955.png	1175	1212	283	320	['prohibitory: 98%']	98.3266830444336	1
Road	data/0000002247.png	616	645	123	149	['danger: 94%']	94.62151527404785	1
Road	data/0000002509.png	311	345	102	136	['danger: 55%']	55.12567758560181	1
Road	data/0000000849.png	721	754	107	139	['danger: 99%']	99.99387264251709	1
Road	data/0000000861.png	900	981	10	96	['danger: 99%']	99.99916553497314	2
Road	data/0000000861.png	436	462	123	149	['danger: 91%']	91.99673533439636	2
Road	data/0000002737.png	870	931	22	79	['mandatory: 93%']	93.28896403312683	1
Road	data/0000000120.png	199	240	90	129	['danger: 96%']	96.86346054077148	1
Road	data/0000001216.png	195	228	29	72	['danger: 70%']	70.9328830242157	1
Road	data/0000001217.png	125	167	17	68	['danger: 99%']	99.91732239723206	1
Road	data/0000000121.png	159	201	85	127	['danger: 99%']	99.31449890136719	1
Road	data/0000002722.png	705	729	110	139	['mandatory: 61%']	61.44477725028992	1
Road	data/0000000860.png	869	947	29	104	['danger: 99%']	99.99756813049316	1
Road	data/0000000848.png	713	748	109	142	['danger: 99%']	99.97093081474304	1
Road	data/0000002252.png	608	641	115	146	['danger: 99%']	99.2917537689209	1
Road	data/0000002246.png	621	651	122	150	['danger: 75%']	75.47536492347717	1
Road	data/0000002483.png	683	713	120	147	['danger: 99%']	99.9962329864502	1
Road	data/0000002497.png	833	906	39	105	['danger: 99%']	99.97114539146423	1
Road	data/0000000069.png	656	676	136	153	['danger: 63%']	63.209182024002075	1
Road	data/0000000096.png	860	931	37	101	['danger: 99%']	99.99494552612305	1
Road	data/0000000082.png	694	721	122	148	['danger: 99%']	99.98424053192139	1
Road	data/0000000086.png	718	752	106	137	['danger: 99%']	99.44254159927368	1
Road	data/0000000092.png	780	827	78	123	['danger: 99%']	99.99582767486572	1
Road	data/0000000079.png	681	707	124	149	['danger: 99%']	99.9846339225769	1
Road	data/0000002493.png	762	808	82	125	['danger: 99%']	99.99386072158813	1
Road	data/0000002487.png	706	739	108	137	['danger: 99%']	99.99858140945435	1
Road	data/0000002478.png	669	690	131	152	['danger: 50%']	50.11835694313049	1
Road	data/0000002242.png	625	649	128	152	['mandatory: 50%']	50.920313596725464	1
Road	data/0000000870.png	405	433	114	142	['danger: 99%']	99.99736547470093	2
Road	data/0000000870.png	747	779	165	200	['danger: 99%']	99.41380023956299	2
Road	data/0000000864.png	423	449	121	148	['danger: 99%']	99.77964162826538	1
Road	data/0000000858.png	828	889	57	117	['danger: 99%']	99.98940229415894	1
Road	data/0000000119.png	237	277	91	129	['danger: 99%']	99.59748387336731	1
Road	data/0000002726.png	721	748	107	136	['mandatory: 60%']	60.88474988937378	2
Road	data/0000002726.png	719	748	106	136	['prohibitory: 52%']	52.83241868019104	2
Road	data/0000002732.png	770	812	76	119	['prohibitory: 97%']	97.37595915794373	1
Road	data/0000002733.png	787	828	67	111	['mandatory: 71%']	71.79007530212402	1
Road	data/0000002727.png	725	755	101	133	['prohibitory: 78%']	78.19615006446838	2
Road	data/0000002727.png	726	754	102	132	['mandatory: 58%']	58.22448134422302	2
Road	data/0000000118.png	271	308	89	127	['danger: 99%']	99.24588799476624	1
Road	data/0000000859.png	847	916	43	109	['danger: 99%']	99.9945878982544	1
Road	data/0000000865.png	420	446	120	148	['danger: 99%']	99.20344948768616	1
Road	data/0000000871.png	401	432	112	141	['danger: 99%']	99.99949932098389	1
Road	data/0000002257.png	599	633	122	155	['danger: 91%']	91.86358451843262	1
Road	data/0000002479.png	670	695	129	149	['danger: 99%']	99.92104768753052	1
Road	data/0000002486.png	700	732	113	143	['danger: 99%']	99.98914003372192	1
Road	data/0000002492.png	750	793	90	129	['danger: 99%']	99.99592304229736	1
Road	data/0000000078.png	679	701	129	149	['danger: 99%']	99.77498650550842	1
Road	data/0000000093.png	794	846	68	118	['danger: 99%']	99.99704360961914	1
Road	data/0000000087.png	726	760	104	135	['danger: 99%']	99.99257326126099	1
Road	data/0000000091.png	765	811	86	127	['danger: 99%']	99.99492168426514	1
Road	data/0000000085.png	712	741	111	140	['danger: 99%']	99.99200105667114	1
Road	data/0000002484.png	690	719	121	146	['danger: 99%']	99.91881251335144	1
Road	data/0000002490.png	731	765	98	131	['danger: 99%']	99.98393058776855	1
Road	data/0000000867.png	411	440	115	147	['danger: 93%']	93.8701868057251	1
Road	data/0000000873.png	395	426	112	140	['danger: 99%']	99.81483221054077	1
Road	data/0000002731.png	760	798	84	123	['prohibitory: 70%']	70.93573808670044	1
Road	data/0000002725.png	713	744	110	141	['mandatory: 96%']	96.44265174865723	1
Road	data/0000002724.png	710	736	112	140	['mandatory: 88%']	88.0566656589508	1
Road	data/0000002730.png	749	783	92	125	['mandatory: 83%']	83.56484174728394	1
Road	data/0000002718.png	701	723	125	149	['mandatory: 82%']	82.90300965309143	1
Road	data/0000000872.png	398	431	110	140	['danger: 99%']	99.99747276306152	1
Road	data/0000002240.png	624	654	123	151	['danger: 88%']	88.98019790649414	1
Road	data/0000002491.png	738	778	94	131	['danger: 99%']	99.98131394386292	1
Road	data/0000002485.png	695	724	117	146	['danger: 99%']	99.9687671661377	1
Road	data/0000002678.png	961	1068	0	72	['danger: 99%']	99.98728036880493	1
Road	data/0000000084.png	703	734	118	146	['danger: 99%']	99.9454915523529	1
Road	data/0000000090.png	753	795	92	131	['danger: 99%']	99.9967098236084	1
Road	data/0000000906.png	725	745	190	208	['danger: 90%']	90.54361581802368	1
Road	data/0000000089.png	744	781	96	131	['danger: 99%']	99.97727274894714	1
Road	data/0000000076.png	672	694	134	154	['danger: 99%']	99.96633529663086	1
Road	data/0000002661.png	681	707	124	149	['danger: 99%']	99.97830986976624	1
Road	data/0000002675.png	828	901	41	104	['danger: 99%']	99.98667240142822	1
Road	data/0000002488.png	713	748	102	136	['danger: 99%']	99.98738765716553	1
Road	data/0000002477.png	663	686	133	154	['danger: 97%']	97.28397130966187	1
Road	data/0000002271.png	578	618	116	152	['danger: 77%']	77.55372524261475	1
Road	data/0000002517.png	26	78	64	130	['danger: 99%']	99.82852339744568	1
Road	data/0000002259.png	600	634	122	152	['danger: 96%']	96.98014259338379	1
Road	data/0000000843.png	689	716	122	149	['danger: 99%']	99.98677968978882	1
Road	data/0000000857.png	810	866	62	118	['danger: 99%']	99.98761415481567	1
Road	data/0000002715.png	699	723	129	154	['prohibitory: 92%']	92.38942861557007	1
Road	data/0000000116.png	321	353	91	126	['danger: 99%']	99.87633228302002	1
Road	data/0000002729.png	740	774	94	131	['prohibitory: 97%']	97.18465209007263	1
Road	data/0000000880.png	669	710	165	209	['danger: 97%']	97.95147180557251	1
Road	data/0000002728.png	732	764	98	129	['prohibitory: 80%']	80.0110399723053	1
Road	data/0000000117.png	296	332	89	125	['danger: 91%']	91.48775935173035	1
Road	data/0000002714.png	699	722	130	152	['prohibitory: 52%']	52.070337533950806	1
Road	data/0000000856.png	793	846	68	120	['danger: 99%']	99.98341798782349	1
Road	data/0000000842.png	683	710	124	149	['danger: 99%']	99.98472929000854	1
Road	data/0000002258.png	599	632	123	153	['danger: 96%']	96.18615508079529	1
Road	data/0000002502.png	404	431	120	148	['danger: 99%']	99.88046884536743	1
Road	data/0000002476.png	661	682	134	154	['danger: 86%']	86.84245944023132	1
Road	data/0000002489.png	720	756	102	134	['danger: 99%']	99.81149435043335	1
Road	data/0000002674.png	801	868	48	108	['danger: 99%']	99.99024868011475	1
Road	data/0000002660.png	679	701	124	145	['danger: 99%']	99.66938495635986	1
Road	data/0000000077.png	674	697	133	153	['danger: 99%']	99.9671220779419	1
Road	data/0000000088.png	735	770	102	134	['danger: 99%']	99.99836683273315	1
Road	data/0000002676.png	860	941	24	99	['danger: 99%']	99.9970555305481	1
Road	data/0000000075.png	669	691	135	155	['danger: 98%']	98.94881248474121	1
Road	data/0000002662.png	685	711	124	149	['danger: 99%']	99.99450445175171	1
Road	data/0000002500.png	957	1061	0	71	['danger: 99%']	99.99117851257324	1
Road	data/0000002272.png	573	614	115	156	['danger: 99%']	99.98809099197388	1
Road	data/0000000868.png	412	438	114	142	['danger: 90%']	90.07852077484131	1
Road	data/0000000854.png	767	814	82	124	['danger: 99%']	99.99469518661499	1
Road	data/0000000840.png	677	700	125	148	['danger: 98%']	98.51205945014954	1
Road	data/0000000115.png	341	373	94	126	['danger: 99%']	99.96441602706909	1
Road	data/0000002716.png	699	724	130	154	['prohibitory: 77%']	77.66065001487732	1
Road	data/0000002717.png	701	723	130	156	['mandatory: 54%']	54.34114933013916	1
Road	data/0000000100.png	1035	1154	0	58	['danger: 97%']	97.81157374382019	1
Road	data/0000000841.png	680	705	123	149	['danger: 99%']	99.98430013656616	1
Road	data/0000000855.png	781	829	75	121	['danger: 99%']	99.98693466186523	1
Road	data/0000000869.png	408	437	114	140	['danger: 99%']	99.99651908874512	2
Road	data/0000000869.png	748	779	163	199	['danger: 80%']	80.39915561676025	2
Road	data/0000002529.png	859	880	153	174	['danger: 53%']	53.14042568206787	1
Road	data/0000002515.png	137	185	88	142	['danger: 99%']	99.69186782836914	1
Road	data/0000002273.png	571	612	115	153	['danger: 99%']	99.91003274917603	1
Road	data/0000002267.png	581	618	114	152	['danger: 93%']	93.70452165603638	1
Road	data/0000002663.png	691	718	121	147	['danger: 99%']	99.98646974563599	1
Road	data/0000002677.png	906	998	0	89	['danger: 99%']	99.99425411224365	1
Road	data/0000002129.png	537	568	118	149	['danger: 93%']	93.77892017364502	1
Road	data/0000002673.png	783	844	60	116	['danger: 99%']	99.99496936798096	1
Road	data/0000002667.png	714	748	101	135	['danger: 99%']	99.99245405197144	1
Road	data/0000002511.png	265	300	93	130	['danger: 91%']	91.91845655441284	1
Road	data/0000000851.png	737	773	95	131	['danger: 99%']	99.97124075889587	1
Road	data/0000000845.png	697	726	118	147	['danger: 99%']	99.96249675750732	1
Road	data/0000000892.png	399	418	155	173	['prohibitory: 99%']	99.86639022827148	1
Road	data/0000000111.png	400	430	105	134	['danger: 99%']	99.95785355567932	1
Road	data/0000000887.png	368	394	185	211	['mandatory: 88%']	88.15730214118958	1
Road	data/0000000893.png	363	380	157	173	['prohibitory: 90%']	90.82653522491455	1
Road	data/0000000878.png	353	386	104	136	['danger: 99%']	99.23500418663025	1
Road	data/0000000844.png	692	720	122	148	['danger: 99%']	99.98555183410645	1
Road	data/0000000850.png	729	765	98	135	['danger: 99%']	99.99228715896606	1
Road	data/0000002510.png	290	327	97	132	['danger: 91%']	91.37755036354065	1
Road	data/0000002666.png	708	736	107	135	['danger: 99%']	99.80049729347229	1
Road	data/0000002672.png	764	819	70	122	['danger: 99%']	99.99603033065796	1
Road	data/0000000918.png	352	374	189	212	['danger: 52%']	52.185577154159546	1
Road	data/0000000098.png	933	1019	5	88	['danger: 99%']	99.99700784683228	1
Road	data/0000002658.png	671	696	124	147	['danger: 99%']	99.9690055847168	1
Road	data/0000002664.png	693	723	117	147	['danger: 99%']	99.52144622802734	1
Road	data/0000002670.png	740	781	93	131	['danger: 99%']	99.99887943267822	1
Road	data/0000002499.png	910	997	5	86	['danger: 99%']	99.99868869781494	1
Road	data/0000002248.png	617	643	127	153	['mandatory: 96%']	96.28838896751404	1
Road	data/0000002274.png	570	613	114	154	['danger: 99%']	99.9761164188385	1
Road	data/0000002260.png	596	628	117	149	['danger: 96%']	96.68431878089905	1
Road	data/0000000846.png	701	730	115	144	['danger: 99%']	99.8333990573883	1
Road	data/0000000852.png	748	786	90	127	['danger: 99%']	99.99955892562866	1
Road	data/0000002738.png	905	972	7	75	['mandatory: 77%']	77.91791558265686	1
Road	data/0000000107.png	427	455	113	142	['danger: 88%']	88.41410279273987	1
Road	data/0000000113.png	372	405	97	130	['danger: 76%']	76.90520882606506	1
Road	data/0000001218.png	51	97	3	60	['danger: 99%']	99.99960660934448	1
Road	data/0000000853.png	756	800	85	128	['danger: 99%']	99.99083280563354	1
Road	data/0000000847.png	706	736	113	143	['danger: 99%']	99.98847246170044	1
Road	data/0000002507.png	345	376	119	149	['danger: 95%']	95.81382870674133	1
Road	data/0000002249.png	613	644	122	150	['danger: 91%']	91.25922322273254	1
Road	data/0000002473.png	654	674	138	157	['danger: 81%']	81.00940585136414	1
Road	data/0000002498.png	867	946	25	95	['danger: 99%']	99.99852180480957	1
Road	data/0000002671.png	750	799	84	129	['danger: 99%']	99.99973773956299	1
Road	data/0000002665.png	701	730	112	140	['danger: 99%']	99.48439598083496	1
Road	data/0000002659.png	674	698	120	144	['danger: 99%']	99.97555613517761	1
Road	data/0000000099.png	977	1079	0	74	['danger: 99%']	99.98911619186401	2
Road	data/0000000099.png	449	476	120	148	['danger: 88%']	88.97055983543396	2
Road	data/0000002602.png	701	731	111	142	['danger: 99%']	99.97733235359192	1
Road	data/0000002170.png	653	674	170	192	['mandatory: 80%']	80.06643056869507	1
Road	data/0000000565.png	719	746	140	164	['danger: 80%']	80.73757290840149	1
Road	data/0000000559.png	691	711	141	163	['danger: 98%']	98.09165596961975	1
Road	data/0000002212.png	788	826	100	137	['danger: 99%']	99.98149275779724	1
Road	data/0000001294.png	649	698	117	167	['danger: 99%']	99.97994303703308	1
Road	data/0000000834.png	657	673	140	158	['prohibitory: 78%']	78.39266061782837	1
Road	data/0000001295.png	610	663	117	167	['danger: 99%']	99.99784231185913	1
Road	data/0000000835.png	657	680	135	157	['danger: 99%']	99.68012571334839	1
Road	data/0000002549.png	737	777	69	111	['danger: 99%']	99.99970197677612	1
Road	data/0000002213.png	797	837	99	137	['danger: 99%']	99.99949932098389	1
Road	data/0000000564.png	718	743	140	164	['danger: 94%']	94.78342533111572	1
Road	data/0000000570.png	697	723	140	165	['danger: 94%']	94.31836009025574	1
Road	data/0000002603.png	707	740	109	140	['danger: 99%']	99.99728202819824	1
Road	data/0000000969.png	937	967	341	365	['prohibitory: 99%']	99.09857511520386	1
Road	data/0000002615.png	393	420	121	148	['danger: 62%']	62.7241849899292	1
Road	data/0000002601.png	694	723	113	142	['danger: 99%']	99.98948574066162	1
Road	data/0000002167.png	648	667	164	184	['mandatory: 69%']	69.18325424194336	1
Road	data/0000002211.png	780	815	103	137	['danger: 99%']	99.99699592590332	1
Road	data/0000002239.png	623	655	124	151	['danger: 77%']	77.83283591270447	2
Road	data/0000002239.png	625	650	128	152	['mandatory: 56%']	56.889307498931885	2
Road	data/0000000837.png	665	689	136	158	['danger: 97%']	97.99514412879944	1
Road	data/0000001297.png	531	579	113	165	['danger: 99%']	99.99359846115112	1
Road	data/0000002748.png	1082	1130	33	89	['prohibitory: 52%']	52.0690381526947	1
Road	data/0000002238.png	626	656	125	151	['danger: 82%']	82.53567814826965	1
Road	data/0000002210.png	771	805	108	139	['danger: 99%']	99.99963045120239	1
Road	data/0000002600.png	689	717	117	145	['danger: 99%']	99.96618032455444	1
Road	data/0000002166.png	647	665	164	183	['mandatory: 85%']	85.8311414718628	1
Road	data/0000002614.png	897	998	0	85	['danger: 99%']	99.99970197677612	2
Road	data/0000002614.png	401	430	121	151	['danger: 69%']	69.69106793403625	2
Road	data/0000002610.png	783	841	59	114	['danger: 99%']	99.98219609260559	1
Road	data/0000002604.png	715	750	100	136	['danger: 99%']	99.93985891342163	1
Road	data/0000000563.png	714	739	138	159	['danger: 99%']	99.88802075386047	1
Road	data/0000002599.png	682	712	119	146	['danger: 99%']	99.99063014984131	1
Road	data/0000002214.png	806	849	105	143	['danger: 99%']	99.9987244606018	1
Road	data/0000001292.png	720	771	113	164	['danger: 98%']	98.32150340080261	1
Road	data/0000000832.png	651	668	140	158	['prohibitory: 98%']	98.59395027160645	1
Road	data/0000001293.png	684	734	117	164	['danger: 99%']	99.98512268066406	1
Road	data/0000000833.png	651	673	135	157	['danger: 99%']	99.89431500434875	1
Road	data/0000002215.png	818	858	106	147	['danger: 99%']	99.99847412109375	1
Road	data/0000002598.png	679	707	121	147	['danger: 99%']	99.98408555984497	1
Road	data/0000002605.png	725	759	95	129	['danger: 99%']	99.99582767486572	1
Road	data/0000002611.png	801	869	49	109	['danger: 99%']	99.98775720596313	1
Road	data/0000002639.png	695	715	132	151	['danger: 58%']	58.36142301559448	1
Road	data/0000002607.png	745	788	80	121	['danger: 99%']	99.99579191207886	1
Road	data/0000002613.png	855	942	15	95	['danger: 99%']	99.98928308486938	1
Road	data/0000002217.png	841	889	86	135	['danger: 99%']	99.99933242797852	1
Road	data/0000001291.png	749	805	111	162	['danger: 99%']	99.99562501907349	1
Road	data/0000001290.png	781	836	109	162	['danger: 99%']	99.99570846557617	1
Road	data/0000002216.png	827	871	98	142	['danger: 99%']	99.99798536300659	2
Road	data/0000002216.png	702	729	142	166	['danger: 62%']	62.913644313812256	2
Road	data/0000002612.png	825	901	32	107	['danger: 99%']	99.99727010726929	2
Road	data/0000002612.png	414	441	124	151	['danger: 84%']	84.99438762664795	2
Road	data/0000002606.png	733	775	88	127	['danger: 99%']	99.99608993530273	1
