Residential	2011_09_26/2011_09_26_drive_0019_sync/image_03/data/0000000243.png	208	234	152	178	['prohibitory: 99%']	99.67892169952393	1
Residential	2011_09_26/2011_09_26_drive_0019_sync/image_03/data/0000000294.png	672	714	107	146	['danger: 99%']	99.99516010284424	1
Residential	2011_09_26/2011_09_26_drive_0019_sync/image_03/data/0000000280.png	621	645	142	166	['danger: 99%']	99.36540126800536	1
Residential	2011_09_26/2011_09_26_drive_0019_sync/image_03/data/0000000284.png	631	658	134	160	['danger: 99%']	99.99274015426636	1
Residential	2011_09_26/2011_09_26_drive_0019_sync/image_03/data/0000000290.png	653	688	120	153	['danger: 99%']	99.96252059936523	1
Residential	2011_09_26/2011_09_26_drive_0019_sync/image_03/data/0000000253.png	56	88	156	189	['prohibitory: 99%']	99.54872727394104	1
Residential	2011_09_26/2011_09_26_drive_0019_sync/image_03/data/0000000333.png	876	901	164	188	['danger: 63%']	63.01350593566895	1
Residential	2011_09_26/2011_09_26_drive_0019_sync/image_03/data/0000000332.png	881	906	163	187	['danger: 87%']	87.42927312850952	1
Residential	2011_09_26/2011_09_26_drive_0019_sync/image_03/data/0000000291.png	656	693	116	151	['danger: 98%']	98.75538349151613	1
Residential	2011_09_26/2011_09_26_drive_0019_sync/image_03/data/0000000285.png	632	663	134	161	['danger: 99%']	99.99153614044191	1
Residential	2011_09_26/2011_09_26_drive_0019_sync/image_03/data/0000000293.png	666	706	111	148	['danger: 99%']	99.99395608901978	1
Residential	2011_09_26/2011_09_26_drive_0019_sync/image_03/data/0000000287.png	637	673	127	159	['danger: 99%']	99.99951124191284	1
Residential	2011_09_26/2011_09_26_drive_0019_sync/image_03/data/0000000278.png	614	639	141	165	['danger: 99%']	99.71434473991394	1
Residential	2011_09_26/2011_09_26_drive_0019_sync/image_03/data/0000000318.png	735	802	74	130	['danger: 99%']	99.95279312133788	1
Residential	2011_09_26/2011_09_26_drive_0019_sync/image_03/data/0000000324.png	874	1008	0	87	['danger: 99%']	99.99870061874391	1
Residential	2011_09_26/2011_09_26_drive_0019_sync/image_03/data/0000000319.png	747	819	64	128	['danger: 99%']	99.96071457862854	1
Residential	2011_09_26/2011_09_26_drive_0019_sync/image_03/data/0000000251.png	98	129	158	189	['prohibitory: 99%']	99.42933917045592	1
Residential	2011_09_26/2011_09_26_drive_0019_sync/image_03/data/0000000279.png	618	643	142	166	['danger: 99%']	99.99564886093141	1
Residential	2011_09_26/2011_09_26_drive_0019_sync/image_03/data/0000000286.png	635	669	130	161	['danger: 99%']	99.99876022338869	1
Residential	2011_09_26/2011_09_26_drive_0019_sync/image_03/data/0000000292.png	661	701	111	149	['danger: 99%']	99.9966025352478	1
Residential	2011_09_26/2011_09_26_drive_0019_sync/image_03/data/0000000062.png	368	399	146	174	['danger: 98%']	98.37971329689026	1
Residential	2011_09_26/2011_09_26_drive_0019_sync/image_03/data/0000000300.png	715	783	63	126	['danger: 99%']	99.90445971488951	2
Residential	2011_09_26/2011_09_26_drive_0019_sync/image_03/data/0000000300.png	657	686	129	153	['danger: 99%']	99.75628852844238	2
Residential	2011_09_26/2011_09_26_drive_0019_sync/image_03/data/0000000314.png	702	750	95	140	['danger: 99%']	99.93834495544434	1
Residential	2011_09_26/2011_09_26_drive_0019_sync/image_03/data/0000000315.png	708	759	91	138	['danger: 99%']	99.98176693916321	1
Residential	2011_09_26/2011_09_26_drive_0019_sync/image_03/data/0000000301.png	662	689	125	151	['danger: 99%']	99.98947381973268	2
Residential	2011_09_26/2011_09_26_drive_0019_sync/image_03/data/0000000301.png	728	803	49	118	['danger: 99%']	99.98698234558105	2
Residential	2011_09_26/2011_09_26_drive_0019_sync/image_03/data/0000000249.png	134	163	159	186	['prohibitory: 98%']	98.37331175804138	1
Residential	2011_09_26/2011_09_26_drive_0019_sync/image_03/data/0000000063.png	352	386	142	174	['danger: 99%']	99.93879795074464	1
Residential	2011_09_26/2011_09_26_drive_0019_sync/image_03/data/0000000061.png	379	409	145	173	['danger: 96%']	96.5478003025055	1
Residential	2011_09_26/2011_09_26_drive_0019_sync/image_03/data/0000000288.png	646	678	125	155	['danger: 99%']	99.98476505279541	1
Residential	2011_09_26/2011_09_26_drive_0019_sync/image_03/data/0000000317.png	726	785	81	133	['danger: 99%']	99.98557567596436	1
Residential	2011_09_26/2011_09_26_drive_0019_sync/image_03/data/0000000303.png	665	694	120	149	['danger: 99%']	99.99293088912964	2
Residential	2011_09_26/2011_09_26_drive_0019_sync/image_03/data/0000000303.png	758	856	14	104	['danger: 99%']	99.9570906162262	2
Residential	2011_09_26/2011_09_26_drive_0019_sync/image_03/data/0000000302.png	663	692	123	150	['danger: 99%']	99.99418258666992	3
Residential	2011_09_26/2011_09_26_drive_0019_sync/image_03/data/0000000302.png	743	825	33	113	['danger: 99%']	99.9734103679657	3
Residential	2011_09_26/2011_09_26_drive_0019_sync/image_03/data/0000000302.png	581	604	161	183	['danger: 55%']	55.33823966979981	3
Residential	2011_09_26/2011_09_26_drive_0019_sync/image_03/data/0000000316.png	717	772	86	135	['danger: 99%']	99.99408721923828	1
Residential	2011_09_26/2011_09_26_drive_0019_sync/image_03/data/0000000276.png	613	634	142	166	['danger: 75%']	75.10653138160707	1
Residential	2011_09_26/2011_09_26_drive_0019_sync/image_03/data/0000000289.png	648	684	121	153	['danger: 99%']	99.95985627174377	1
Residential	2011_09_26/2011_09_26_drive_0019_sync/image_03/data/0000000060.png	390	420	148	174	['danger: 99%']	99.22427535057068	1
Residential	2011_09_26/2011_09_26_drive_0019_sync/image_03/data/0000000064.png	335	371	141	172	['danger: 99%']	99.63518381118773	1
Residential	2011_09_26/2011_09_26_drive_0019_sync/image_03/data/0000000070.png	121	178	113	168	['danger: 99%']	99.9018669128418	1
Residential	2011_09_26/2011_09_26_drive_0019_sync/image_03/data/0000000299.png	706	767	74	132	['danger: 99%']	99.9828577041626	2
Residential	2011_09_26/2011_09_26_drive_0019_sync/image_03/data/0000000299.png	655	683	130	155	['danger: 99%']	99.79106783866881	2
Residential	2011_09_26/2011_09_26_drive_0019_sync/image_03/data/0000000312.png	689	733	103	143	['danger: 99%']	99.97979998588562	1
Residential	2011_09_26/2011_09_26_drive_0019_sync/image_03/data/0000000306.png	669	704	116	147	['danger: 99%']	99.99024868011476	1
Residential	2011_09_26/2011_09_26_drive_0019_sync/image_03/data/0000000307.png	672	706	115	147	['danger: 99%']	99.99701976776123	1
Residential	2011_09_26/2011_09_26_drive_0019_sync/image_03/data/0000000313.png	695	742	98	142	['danger: 99%']	99.97630715370178	1
Residential	2011_09_26/2011_09_26_drive_0019_sync/image_03/data/0000000298.png	698	753	84	135	['danger: 99%']	99.98570680618286	2
Residential	2011_09_26/2011_09_26_drive_0019_sync/image_03/data/0000000298.png	654	682	132	156	['danger: 99%']	99.95599389076231	2
Residential	2011_09_26/2011_09_26_drive_0019_sync/image_03/data/0000000065.png	315	352	139	172	['danger: 99%']	99.9937653541565	1
Residential	2011_09_26/2011_09_26_drive_0019_sync/image_03/data/0000000059.png	401	427	150	175	['danger: 62%']	62.542587518692024	1
Residential	2011_09_26/2011_09_26_drive_0019_sync/image_03/data/0000000067.png	261	303	129	167	['danger: 99%']	99.98830556869508	1
Residential	2011_09_26/2011_09_26_drive_0019_sync/image_03/data/0000000339.png	822	857	168	201	['danger: 55%']	55.77746629714966	1
Residential	2011_09_26/2011_09_26_drive_0019_sync/image_03/data/0000000305.png	668	701	117	148	['danger: 99%']	99.99247789382936	2
Residential	2011_09_26/2011_09_26_drive_0019_sync/image_03/data/0000000305.png	828	953	0	71	['danger: 97%']	97.38247394561769	2
Residential	2011_09_26/2011_09_26_drive_0019_sync/image_03/data/0000000311.png	684	726	106	144	['danger: 99%']	99.9893069267273	1
Residential	2011_09_26/2011_09_26_drive_0019_sync/image_03/data/0000000310.png	681	722	107	143	['danger: 99%']	99.9873399734497	1
Residential	2011_09_26/2011_09_26_drive_0019_sync/image_03/data/0000000304.png	666	696	119	149	['danger: 99%']	99.9885082244873	2
Residential	2011_09_26/2011_09_26_drive_0019_sync/image_03/data/0000000304.png	791	896	0	88	['danger: 99%']	99.98637437820436	2
Residential	2011_09_26/2011_09_26_drive_0019_sync/image_03/data/0000000066.png	292	330	136	171	['danger: 99%']	99.99870061874391	1
Residential	2011_09_26/2011_09_26_drive_0019_sync/image_03/data/0000000161.png	699	736	122	157	['danger: 99%']	99.99725818634032	1
Residential	2011_09_26/2011_09_26_drive_0019_sync/image_03/data/0000000175.png	676	696	126	146	['prohibitory: 99%']	99.97424483299255	1
Residential	2011_09_26/2011_09_26_drive_0019_sync/image_03/data/0000000174.png	673	691	127	147	['prohibitory: 64%']	64.77209329605104	1
Residential	2011_09_26/2011_09_26_drive_0019_sync/image_03/data/0000000160.png	691	726	125	157	['danger: 99%']	99.98776912689208	1
Residential	2011_09_26/2011_09_26_drive_0019_sync/image_03/data/0000000362.png	448	473	182	209	['danger: 99%']	99.99401569366456	1
Residential	2011_09_26/2011_09_26_drive_0019_sync/image_03/data/0000000228.png	315	336	153	171	['prohibitory: 57%']	57.58730173110962	1
Residential	2011_09_26/2011_09_26_drive_0019_sync/image_03/data/0000000348.png	492	513	174	194	['danger: 99%']	99.3127942085266	2
Residential	2011_09_26/2011_09_26_drive_0019_sync/image_03/data/0000000348.png	689	724	194	223	['prohibitory: 66%']	66.9075071811676	2
Residential	2011_09_26/2011_09_26_drive_0019_sync/image_03/data/0000000189.png	825	868	58	100	['prohibitory: 99%']	99.99983310699464	1
Residential	2011_09_26/2011_09_26_drive_0019_sync/image_03/data/0000000176.png	679	701	124	146	['prohibitory: 99%']	99.99396800994872	1
Residential	2011_09_26/2011_09_26_drive_0019_sync/image_03/data/0000000162.png	707	744	119	154	['danger: 99%']	99.99269247055055	1
Residential	2011_09_26/2011_09_26_drive_0019_sync/image_03/data/0000000163.png	717	757	113	152	['danger: 99%']	99.99755620956421	1
Residential	2011_09_26/2011_09_26_drive_0019_sync/image_03/data/0000000177.png	683	707	122	144	['prohibitory: 99%']	99.92602467536926	1
Residential	2011_09_26/2011_09_26_drive_0019_sync/image_03/data/0000000188.png	804	848	66	108	['prohibitory: 99%']	99.9997615814209	1
Residential	2011_09_26/2011_09_26_drive_0019_sync/image_03/data/0000000361.png	469	492	176	196	['danger: 96%']	96.46444320678712	1
Residential	2011_09_26/2011_09_26_drive_0019_sync/image_03/data/0000000239.png	244	267	152	175	['prohibitory: 99%']	99.95846152305604	1
Residential	2011_09_26/2011_09_26_drive_0019_sync/image_03/data/0000000173.png	668	687	128	149	['prohibitory: 99%']	99.09721612930298	1
Residential	2011_09_26/2011_09_26_drive_0019_sync/image_03/data/0000000167.png	777	842	86	144	['danger: 99%']	99.96544122695923	1
Residential	2011_09_26/2011_09_26_drive_0019_sync/image_03/data/0000000166.png	756	813	96	146	['danger: 99%']	99.9538779258728	1
Residential	2011_09_26/2011_09_26_drive_0019_sync/image_03/data/0000000172.png	665	684	131	151	['prohibitory: 99%']	99.59142804145813	1
Residential	2011_09_26/2011_09_26_drive_0019_sync/image_03/data/0000000358.png	526	548	175	198	['danger: 71%']	71.77630662918091	1
Residential	2011_09_26/2011_09_26_drive_0019_sync/image_03/data/0000000158.png	680	711	131	160	['danger: 99%']	99.99786615371704	1
Residential	2011_09_26/2011_09_26_drive_0019_sync/image_03/data/0000000164.png	727	772	110	152	['danger: 99%']	99.95369911193848	1
Residential	2011_09_26/2011_09_26_drive_0019_sync/image_03/data/0000000170.png	892	1005	31	128	['danger: 99%']	99.99481439590454	2
Residential	2011_09_26/2011_09_26_drive_0019_sync/image_03/data/0000000170.png	656	675	135	154	['prohibitory: 97%']	97.09755182266235	2
Residential	2011_09_26/2011_09_26_drive_0019_sync/image_03/data/0000000171.png	973	1120	0	110	['danger: 99%']	99.99868869781494	2
Residential	2011_09_26/2011_09_26_drive_0019_sync/image_03/data/0000000171.png	660	679	134	153	['prohibitory: 90%']	90.14201760292052	2
Residential	2011_09_26/2011_09_26_drive_0019_sync/image_03/data/0000000165.png	739	790	104	149	['danger: 99%']	99.93447661399841	1
Residential	2011_09_26/2011_09_26_drive_0019_sync/image_03/data/0000000159.png	685	718	128	158	['danger: 99%']	99.9974250793457	1
Residential	2011_09_30/2011_09_30_drive_0020_sync/image_03/data/0000000949.png	1094	1161	7	62	['prohibitory: 99%']	99.99983310699464	1
Residential	2011_09_30/2011_09_30_drive_0020_sync/image_03/data/0000000020.png	708	743	108	137	['danger: 99%']	99.998676776886	1
Residential	2011_09_30/2011_09_30_drive_0020_sync/image_03/data/0000001048.png	923	1025	54	151	['danger: 99%']	99.99507665634157	1
Residential	2011_09_30/2011_09_30_drive_0020_sync/image_03/data/0000001049.png	977	1079	40	149	['danger: 99%']	99.99690055847168	1
Residential	2011_09_30/2011_09_30_drive_0020_sync/image_03/data/0000000223.png	790	832	113	162	['danger: 99%']	99.98846054077148	1
Residential	2011_09_30/2011_09_30_drive_0020_sync/image_03/data/0000000021.png	719	754	105	135	['danger: 99%']	99.69848990440369	1
Residential	2011_09_30/2011_09_30_drive_0020_sync/image_03/data/0000000948.png	1012	1067	30	79	['prohibitory: 99%']	99.9996304512024	1
Residential	2011_09_30/2011_09_30_drive_0020_sync/image_03/data/0000000023.png	738	779	91	129	['danger: 99%']	99.99935626983644	1
Residential	2011_09_30/2011_09_30_drive_0020_sync/image_03/data/0000000022.png	730	764	101	132	['danger: 99%']	99.99895095825195	1
Residential	2011_09_30/2011_09_30_drive_0020_sync/image_03/data/0000000026.png	787	840	68	118	['danger: 99%']	99.97658133506776	1
Residential	2011_09_30/2011_09_30_drive_0020_sync/image_03/data/0000000224.png	805	869	108	164	['danger: 99%']	99.9948263168335	1
Residential	2011_09_30/2011_09_30_drive_0020_sync/image_03/data/0000000230.png	984	1104	40	151	['danger: 99%']	99.99052286148071	1
Residential	2011_09_30/2011_09_30_drive_0020_sync/image_03/data/0000000231.png	1049	1194	24	150	['danger: 99%']	99.99864101409912	1
Residential	2011_09_30/2011_09_30_drive_0020_sync/image_03/data/0000000225.png	823	893	97	161	['danger: 99%']	99.98444318771362	1
Residential	2011_09_30/2011_09_30_drive_0020_sync/image_03/data/0000000219.png	1076	1115	269	307	['prohibitory: 99%']	99.99632835388184	1
Residential	2011_09_30/2011_09_30_drive_0020_sync/image_03/data/0000000027.png	809	872	55	112	['danger: 99%']	99.98992681503296	1
Residential	2011_09_30/2011_09_30_drive_0020_sync/image_03/data/0000000019.png	701	730	112	141	['danger: 99%']	99.40138459205627	1
Residential	2011_09_30/2011_09_30_drive_0020_sync/image_03/data/0000000031.png	994	1099	0	55	['danger: 99%']	99.95573163032532	1
Residential	2011_09_30/2011_09_30_drive_0020_sync/image_03/data/0000000757.png	386	408	198	220	['prohibitory: 99%']	99.9868392944336	1
Residential	2011_09_30/2011_09_30_drive_0020_sync/image_03/data/0000000025.png	767	816	78	123	['danger: 99%']	99.99643564224243	1
Residential	2011_09_30/2011_09_30_drive_0020_sync/image_03/data/0000000227.png	869	953	74	154	['danger: 99%']	99.99654293060304	1
Residential	2011_09_30/2011_09_30_drive_0020_sync/image_03/data/0000000226.png	846	921	85	156	['danger: 99%']	99.99696016311646	1
Residential	2011_09_30/2011_09_30_drive_0020_sync/image_03/data/0000000554.png	0	55	209	324	['mandatory: 99%']	99.4907557964325	1
Residential	2011_09_30/2011_09_30_drive_0020_sync/image_03/data/0000000024.png	752	799	85	128	['danger: 99%']	99.99704360961914	1
Residential	2011_09_30/2011_09_30_drive_0020_sync/image_03/data/0000000030.png	930	1008	0	80	['danger: 99%']	99.99933242797852	1
Residential	2011_09_30/2011_09_30_drive_0020_sync/image_03/data/0000000447.png	693	722	118	143	['prohibitory: 60%']	60.70713400840759	1
Residential	2011_09_30/2011_09_30_drive_0020_sync/image_03/data/0000000645.png	229	253	103	127	['prohibitory: 99%']	99.5767593383789	1
Residential	2011_09_30/2011_09_30_drive_0020_sync/image_03/data/0000000889.png	56	81	127	154	['mandatory: 90%']	90.58523774147034	1
Residential	2011_09_30/2011_09_30_drive_0020_sync/image_03/data/0000000493.png	477	490	183	201	['mandatory: 60%']	60.99081039428711	1
Residential	2011_09_30/2011_09_30_drive_0020_sync/image_03/data/0000000450.png	701	727	118	143	['prohibitory: 95%']	95.42723894119264	1
Residential	2011_09_30/2011_09_30_drive_0020_sync/image_03/data/0000000478.png	954	1029	30	96	['prohibitory: 99%']	99.96621608734131	1
Residential	2011_09_30/2011_09_30_drive_0020_sync/image_03/data/0000000861.png	930	1023	0	72	['danger: 99%']	99.98370409011841	1
Residential	2011_09_30/2011_09_30_drive_0020_sync/image_03/data/0000000646.png	134	158	87	111	['prohibitory: 99%']	99.99823570251465	1
Residential	2011_09_30/2011_09_30_drive_0020_sync/image_03/data/0000000108.png	787	809	111	135	['prohibitory: 99%']	99.99487400054932	1
Residential	2011_09_30/2011_09_30_drive_0020_sync/image_03/data/0000000109.png	799	825	108	133	['prohibitory: 99%']	99.98817443847656	1
Residential	2011_09_30/2011_09_30_drive_0020_sync/image_03/data/0000000653.png	1019	1047	201	230	['mandatory: 99%']	99.44798946380615	1
Residential	2011_09_30/2011_09_30_drive_0020_sync/image_03/data/0000000860.png	873	949	13	92	['danger: 99%']	99.99251365661621	1
Residential	2011_09_30/2011_09_30_drive_0020_sync/image_03/data/0000000848.png	686	710	120	145	['danger: 99%']	99.96662139892578	1
Residential	2011_09_30/2011_09_30_drive_0020_sync/image_03/data/0000000479.png	995	1071	23	83	['prohibitory: 88%']	88.19229006767273	1
Residential	2011_09_30/2011_09_30_drive_0020_sync/image_03/data/0000000451.png	702	728	118	143	['prohibitory: 61%']	61.31558418273926	1
Residential	2011_09_30/2011_09_30_drive_0020_sync/image_03/data/0000001029.png	1039	1072	139	171	['danger: 54%']	54.9135684967041	1
Residential	2011_09_30/2011_09_30_drive_0020_sync/image_03/data/0000000938.png	749	772	121	145	['prohibitory: 99%']	99.99030828475952	1
Residential	2011_09_30/2011_09_30_drive_0020_sync/image_03/data/0000000496.png	444	463	185	212	['mandatory: 99%']	99.846351146698	1
Residential	2011_09_30/2011_09_30_drive_0020_sync/image_03/data/0000000469.png	788	827	99	137	['prohibitory: 98%']	98.69840145111084	1
Residential	2011_09_30/2011_09_30_drive_0020_sync/image_03/data/0000000455.png	711	739	115	143	['prohibitory: 94%']	94.92614269256592	1
Residential	2011_09_30/2011_09_30_drive_0020_sync/image_03/data/0000000441.png	141	187	200	261	['mandatory: 95%']	95.17988562583923	1
Residential	2011_09_30/2011_09_30_drive_0020_sync/image_03/data/0000000858.png	801	865	51	111	['danger: 99%']	99.99037981033324	1
Residential	2011_09_30/2011_09_30_drive_0020_sync/image_03/data/0000000118.png	1147	1218	0	51	['prohibitory: 99%']	99.97119307518005	1
Residential	2011_09_30/2011_09_30_drive_0020_sync/image_03/data/0000000859.png	832	900	37	102	['danger: 99%']	99.98119473457336	1
Residential	2011_09_30/2011_09_30_drive_0020_sync/image_03/data/0000001038.png	1011	1046	255	292	['prohibitory: 99%']	99.63791966438292	1
Residential	2011_09_30/2011_09_30_drive_0020_sync/image_03/data/0000000454.png	709	734	118	144	['prohibitory: 99%']	99.53199028968812	1
Residential	2011_09_30/2011_09_30_drive_0020_sync/image_03/data/0000000468.png	779	816	102	141	['prohibitory: 99%']	99.07870888710022	1
Residential	2011_09_30/2011_09_30_drive_0020_sync/image_03/data/0000000497.png	427	449	185	214	['mandatory: 99%']	99.9536395072937	1
