category	folder_path	xmin	xmax	ymin	ymax	class	score	total
Road	data/0000000876.png	539	573	96	129	['danger: 99%']	99.96438026428223	1
Road	data/0000000877.png	558	592	91	123	['danger: 99%']	99.99819993972778	1
Road	data/0000000526.png	649	703	56	111	['prohibitory: 89%']	89.88360166549683	1
Road	data/0000000283.png	800	821	122	145	['prohibitory: 94%']	94.53057050704956	1
Road	data/0000000281.png	788	810	122	146	['prohibitory: 98%']	98.81666302680969	1
Road	data/0000000524.png	607	644	75	114	['mandatory: 80%']	80.54700493812561	2
Road	data/0000000524.png	604	645	74	118	['prohibitory: 58%']	58.95162224769592	2
Road	data/0000000530.png	840	938	4	56	['prohibitory: 86%']	86.39191389083862	1
Road	data/0000000518.png	34	70	80	120	['mandatory: 99%']	99.92343187332153	2
Road	data/0000000518.png	529	553	109	133	['prohibitory: 96%']	96.0465669631958	2
Road	data/0000000875.png	522	553	100	130	['danger: 99%']	99.99808073043823	1
Road	data/0000000874.png	506	535	101	130	['danger: 99%']	99.9884843826294	1
Road	data/0000000519.png	0	34	74	116	['mandatory: 99%']	99.9308705329895	1
Road	data/0000000525.png	628	671	68	111	['mandatory: 98%']	98.36469292640686	1
Road	data/0000000280.png	788	810	125	147	['prohibitory: 99%']	99.70679879188538	1
Road	data/0000000284.png	802	829	115	142	['prohibitory: 99%']	99.98254179954529	1
Road	data/0000000290.png	977	1055	12	74	['prohibitory: 99%']	99.99510049819946	1
Road	data/0000000509.png	727	758	89	123	['mandatory: 96%']	96.06466889381409	1
Road	data/0000001159.png	1176	1209	80	107	['prohibitory: 94%']	94.73691582679749	1
Road	data/0000000521.png	557	584	97	124	['prohibitory: 99%']	99.97785687446594	1
Road	data/0000000870.png	437	462	107	132	['danger: 97%']	97.06215262413025	1
Road	data/0000000871.png	451	479	101	129	['danger: 99%']	99.99878406524658	1
Road	data/0000000520.png	548	569	107	128	['prohibitory: 82%']	82.2137713432312	1
Road	data/0000000285.png	808	839	106	133	['prohibitory: 99%']	99.99781847000122	1
Road	data/0000000050.png	653	672	195	215	['mandatory: 95%']	95.19932866096497	1
Road	data/0000000287.png	836	874	84	122	['prohibitory: 99%']	99.99978542327881	1
Road	data/0000000522.png	571	603	90	123	['mandatory: 98%']	98.05354475975037	1
Road	data/0000000867.png	387	410	114	135	['danger: 84%']	84.26401019096375	1
Road	data/0000000873.png	486	518	100	129	['danger: 99%']	99.9995470046997	1
Road	data/0000000872.png	468	499	101	131	['danger: 99%']	99.88441467285156	1
Road	data/0000000279.png	790	810	129	149	['prohibitory: 98%']	98.80794882774353	1
Road	data/0000000286.png	820	852	97	128	['prohibitory: 99%']	99.9984860420227	1
Road	data/0000000512.png	746	798	53	108	['mandatory: 98%']	98.15301299095154	2
Road	data/0000000512.png	212	231	105	125	['mandatory: 93%']	93.55069994926453	2
Road	data/0000000880.png	620	661	76	114	['danger: 99%']	99.99614953994751	1
Road	data/0000000881.png	647	686	72	112	['danger: 99%']	99.9983549118042	1
Road	data/0000001584.png	856	894	240	277	['prohibitory: 52%']	52.00633406639099	1
Road	data/0000001157.png	1076	1099	95	117	['prohibitory: 97%']	97.30204939842224	1
Road	data/0000000513.png	764	822	42	101	['mandatory: 99%']	99.50692653656006	2
Road	data/0000000513.png	527	548	114	134	['danger: 68%']	68.5279369354248	2
Road	data/0000000288.png	864	909	69	110	['prohibitory: 99%']	99.9998688697815	1
Road	data/0000000511.png	736	780	66	111	['mandatory: 96%']	96.79773449897766	1
Road	data/0000000868.png	401	425	112	134	['danger: 99%']	99.87989664077759	1
Road	data/0000001586.png	920	966	252	294	['prohibitory: 81%']	81.34462237358093	1
Road	data/0000000883.png	700	748	52	100	['danger: 99%']	99.99809265136719	1
Road	data/0000000882.png	672	718	64	108	['danger: 99%']	99.99966621398926	1
Road	data/0000000869.png	420	444	112	134	['danger: 99%']	99.88933205604553	1
Road	data/0000000510.png	729	768	76	119	['mandatory: 62%']	62.607163190841675	1
Road	data/0000000289.png	902	962	45	96	['prohibitory: 99%']	99.99982118606567	1
Road	data/0000001381.png	689	722	200	230	['prohibitory: 65%']	65.22549986839294	1
Road	data/0000000528.png	723	788	26	91	['mandatory: 85%']	85.25260090827942	2
Road	data/0000000528.png	719	793	25	95	['prohibitory: 63%']	63.6145293712616	2
Road	data/0000000514.png	789	857	23	89	['mandatory: 99%']	99.12810921669006	1
Road	data/0000000879.png	598	636	82	115	['danger: 99%']	99.99468326568604	1
Road	data/0000000886.png	814	884	3	63	['danger: 99%']	99.9931812286377	1
Road	data/0000000887.png	875	950	0	45	['danger: 99%']	99.94217157363892	1
Road	data/0000000878.png	577	615	86	120	['danger: 99%']	99.9984860420227	1
Road	data/0000000515.png	127	152	93	125	['mandatory: 99%']	99.62640404701233	3
Road	data/0000000515.png	828	911	5	75	['mandatory: 93%']	93.66146326065063	3
Road	data/0000000515.png	823	914	7	80	['prohibitory: 66%']	66.88920259475708	3
Road	data/0000000529.png	770	853	5	73	['mandatory: 99%']	99.11496639251709	1
Road	data/0000000517.png	69	97	84	120	['mandatory: 86%']	86.9231104850769	2
Road	data/0000000517.png	526	548	112	134	['prohibitory: 83%']	83.6158812046051	2
Road	data/0000000885.png	770	830	18	78	['danger: 99%']	99.99643564224243	1
Road	data/0000000884.png	731	787	37	92	['danger: 99%']	99.9995470046997	1
Road	data/0000000516.png	100	126	88	119	['mandatory: 85%']	85.18012166023254	4
Road	data/0000000516.png	520	545	111	133	['danger: 80%']	80.56485056877136	4
Road	data/0000000516.png	881	983	4	58	['prohibitory: 71%']	71.5136706829071	4
Road	data/0000000516.png	887	982	2	56	['mandatory: 55%']	55.990153551101685	4
Road	data/0000001492.png	257	299	155	196	['mandatory: 97%']	97.84473776817322	1
Road	data/0000000015.png	868	907	253	289	['prohibitory: 95%']	95.08951902389526	1
Road	data/0000000363.png	857	887	226	255	['prohibitory: 66%']	66.57654643058777	1
Road	data/0000001055.png	378	438	62	124	['danger: 99%']	99.87689852714539	1
Road	data/0000001120.png	918	941	127	150	['mandatory: 86%']	86.19356751441956	1
Road	data/0000001493.png	221	267	152	196	['mandatory: 99%']	99.48956370353699	1
Road	data/0000001491.png	287	325	159	197	['mandatory: 98%']	98.36800694465637	1
Road	data/0000000016.png	887	932	254	295	['prohibitory: 81%']	81.84300661087036	1
Road	data/0000000214.png	21	42	160	180	['prohibitory: 99%']	99.62400197982788	1
Road	data/0000001123.png	845	867	123	145	['mandatory: 95%']	95.61299681663513	1
Road	data/0000000017.png	918	963	261	300	['prohibitory: 74%']	74.39464330673218	1
Road	data/0000001494.png	178	227	148	197	['mandatory: 97%']	97.66579866409302	1
Road	data/0000001457.png	504	520	151	168	['mandatory: 98%']	98.85179996490479	1
Road	data/0000001286.png	290	336	68	107	['danger: 99%']	99.9876856803894	1
Road	data/0000000210.png	131	148	168	186	['prohibitory: 98%']	98.44122529029846	1
Road	data/0000000012.png	799	834	241	273	['prohibitory: 52%']	52.40247845649719	1
Road	data/0000001456.png	510	525	153	168	['mandatory: 92%']	92.43287444114685	1
Road	data/0000001495.png	124	178	144	198	['prohibitory: 74%']	74.68275427818298	2
Road	data/0000001495.png	125	176	145	197	['mandatory: 58%']	58.36101770401001	2
Road	data/0000001497.png	0	55	138	201	['prohibitory: 88%']	88.2228136062622	1
Road	data/0000000010.png	752	788	237	269	['prohibitory: 71%']	71.23326659202576	1
Road	data/0000001468.png	392	427	146	181	['mandatory: 90%']	90.96897840499878	1
Road	data/0000001124.png	826	848	121	144	['mandatory: 81%']	81.31243586540222	1
Road	data/0000000212.png	82	101	167	186	['prohibitory: 96%']	96.78455591201782	1
Road	data/0000001118.png	982	1001	130	152	['mandatory: 61%']	61.390745639801025	1
Road	data/0000001285.png	299	342	69	106	['danger: 99%']	99.72448348999023	1
Road	data/0000001284.png	304	345	69	109	['danger: 99%']	99.9552071094513	1
Road	data/0000001119.png	950	971	131	153	['mandatory: 97%']	97.49804735183716	1
Road	data/0000001125.png	805	833	114	141	['danger: 71%']	71.5880036354065	1
Road	data/0000001131.png	754	783	108	137	['mandatory: 86%']	86.33385300636292	1
Road	data/0000000011.png	776	810	240	271	['prohibitory: 97%']	97.9247510433197	1
Road	data/0000001469.png	369	405	144	181	['mandatory: 98%']	98.24732542037964	1
Road	data/0000001496.png	59	124	141	200	['prohibitory: 97%']	97.84124493598938	1
