category	folder_path	xmin	xmax	ymin	ymax	class	score	total
Road	data/0000000289.png	978	1031	60	110	['mandatory: 99%']	99.99192953109741	1
Road	data/0000000272.png	751	776	115	145	['mandatory: 68%']	68.60737204551697	1
Road	data/0000000110.png	973	1006	79	112	['prohibitory: 70%']	70.7726001739502	1
Road	data/0000000111.png	991	1028	72	110	['prohibitory: 70%']	70.96425890922546	1
Road	data/0000000273.png	762	788	114	143	['mandatory: 99%']	99.09771680831909	1
Road	data/0000000501.png	715	732	143	161	['prohibitory: 93%']	93.57292652130127	1
Road	data/0000000271.png	750	771	117	142	['mandatory: 99%']	99.65115189552307	1
Road	data/0000000649.png	788	812	96	122	['mandatory: 99%']	99.92684721946716	1
Road	data/0000000107.png	923	948	93	117	['prohibitory: 86%']	86.85006499290466	1
Road	data/0000000113.png	1029	1069	58	97	['mandatory: 99%']	99.12147521972656	1
Road	data/0000000112.png	1010	1047	65	102	['prohibitory: 88%']	88.0185067653656	1
Road	data/0000000728.png	432	449	173	192	['mandatory: 96%']	96.9009518623352	1
Road	data/0000000029.png	841	893	46	97	['prohibitory: 85%']	85.89430451393127	2
Road	data/0000000029.png	844	889	49	96	['mandatory: 53%']	53.89426946640015	2
Road	data/0000000028.png	826	865	57	101	['mandatory: 78%']	78.85890603065491	1
Road	data/0000000014.png	656	676	119	139	['prohibitory: 99%']	99.91227984428406	1
Road	data/0000000010.png	620	637	130	147	['prohibitory: 68%']	68.65028738975525	1
