category	folder_path	xmin	xmax	ymin	ymax	class	score	total
Road	data/0000000654.png	642	670	93	123	['prohibitory: 99%']	99.9968409538269	1
Road	data/0000000655.png	647	674	94	122	['prohibitory: 99%']	99.99816417694092	1
Road	data/0000000899.png	282	312	88	120	['prohibitory: 99%']	99.9998688697815	1
Road	data/0000000669.png	679	709	92	124	['prohibitory: 99%']	99.9975323677063	1
Road	data/0000000696.png	682	711	92	123	['prohibitory: 99%']	99.99818801879883	1
Road	data/0000000682.png	680	710	92	123	['prohibitory: 99%']	99.9980092048645	1
Road	data/0000000866.png	758	784	61	91	['prohibitory: 87%']	87.39484548568726	1
Road	data/0000000480.png	382	412	81	111	['danger: 99%']	99.98589754104614	1
Road	data/0000000279.png	981	1019	338	369	['prohibitory: 70%']	70.19044160842896	1
Road	data/0000000721.png	692	721	92	122	['prohibitory: 99%']	99.99985694885254	1
Road	data/0000000735.png	848	880	85	118	['prohibitory: 99%']	99.99827146530151	1
Road	data/0000000709.png	682	711	91	122	['prohibitory: 99%']	99.99923706054688	1
Road	data/0000000906.png	513	550	73	111	['prohibitory: 99%']	99.99971389770508	1
Road	data/0000000912.png	777	828	10	62	['prohibitory: 99%']	99.9987244606018	1
Road	data/0000000710.png	682	711	92	122	['prohibitory: 99%']	99.99953508377075	1
Road	data/0000000704.png	682	711	92	122	['prohibitory: 99%']	99.99927282333374	1
Road	data/0000000738.png	916	950	74	109	['prohibitory: 99%']	99.9991774559021	1
Road	data/0000000472.png	80	107	75	104	['danger: 57%']	57.479339838027954	1
Road	data/0000000664.png	679	709	90	121	['prohibitory: 99%']	99.99961853027344	1
Road	data/0000000670.png	679	708	93	124	['prohibitory: 99%']	99.99300241470337	1
Road	data/0000000880.png	221	245	111	136	['prohibitory: 99%']	99.99274015426636	1
Road	data/0000000658.png	664	693	91	121	['prohibitory: 99%']	99.99943971633911	1
Road	data/0000000894.png	202	234	92	124	['prohibitory: 99%']	99.99988079071045	1
Road	data/0000000895.png	215	246	89	121	['prohibitory: 99%']	99.9998688697815	1
Road	data/0000000659.png	668	696	91	120	['prohibitory: 99%']	99.99918937683105	1
Road	data/0000000881.png	213	238	109	134	['prohibitory: 99%']	99.9991774559021	1
Road	data/0000000671.png	679	708	93	124	['prohibitory: 99%']	99.99772310256958	1
Road	data/0000000665.png	679	709	90	121	['prohibitory: 99%']	99.99960660934448	1
Road	data/0000000473.png	130	161	79	108	['danger: 99%']	99.88331198692322	1
Road	data/0000000498.png	485	515	79	112	['danger: 94%']	94.9030876159668	1
Road	data/0000000507.png	474	503	59	89	['danger: 65%']	65.91213345527649	1
Road	data/0000000739.png	946	980	70	104	['prohibitory: 99%']	99.99927282333374	1
Road	data/0000000705.png	682	711	91	122	['prohibitory: 99%']	99.99951124191284	1
Road	data/0000000711.png	682	711	92	122	['prohibitory: 99%']	99.99939203262329	1
Road	data/0000000908.png	592	632	58	100	['prohibitory: 99%']	99.9982237815857	1
Road	data/0000000707.png	682	711	91	122	['prohibitory: 99%']	99.9994158744812	1
Road	data/0000000713.png	682	711	91	122	['prohibitory: 99%']	99.99953508377075	1
Road	data/0000000471.png	28	55	71	99	['danger: 70%']	70.17905116081238	1
Road	data/0000000698.png	683	711	92	123	['prohibitory: 99%']	99.99971389770508	1
Road	data/0000000673.png	680	709	92	124	['prohibitory: 99%']	99.99945163726807	1
Road	data/0000000667.png	679	709	92	123	['prohibitory: 99%']	99.99731779098511	1
Road	data/0000000897.png	240	272	86	120	['prohibitory: 99%']	99.99949932098389	1
Road	data/0000000883.png	197	223	109	135	['prohibitory: 99%']	99.89131689071655	1
Road	data/0000000882.png	203	229	108	134	['prohibitory: 99%']	99.99672174453735	1
Road	data/0000000896.png	225	255	87	119	['prohibitory: 99%']	99.99980926513672	1
Road	data/0000000666.png	679	709	91	122	['prohibitory: 99%']	99.9995231628418	1
Road	data/0000000672.png	680	710	92	124	['prohibitory: 99%']	99.99715089797974	1
Road	data/0000000699.png	682	711	92	123	['prohibitory: 99%']	99.99978542327881	1
Road	data/0000000510.png	470	504	57	93	['danger: 94%']	94.59167122840881	1
Road	data/0000000712.png	682	711	91	122	['prohibitory: 99%']	99.9994158744812	1
Road	data/0000000706.png	682	711	91	122	['prohibitory: 99%']	99.99946355819702	1
Road	data/0000000909.png	634	675	51	94	['prohibitory: 99%']	99.99963045120239	1
Road	data/0000000702.png	682	711	92	122	['prohibitory: 99%']	99.99936819076538	1
Road	data/0000000716.png	682	711	92	122	['prohibitory: 99%']	99.99943971633911	1
Road	data/0000000689.png	681	711	92	123	['prohibitory: 99%']	99.99942779541016	1
Road	data/0000000879.png	231	254	114	137	['prohibitory: 99%']	99.92616772651672	1
Road	data/0000000892.png	189	218	95	127	['prohibitory: 99%']	99.99970197677612	1
Road	data/0000000886.png	181	208	108	135	['prohibitory: 99%']	99.99903440475464	1
Road	data/0000000676.png	680	709	92	124	['prohibitory: 99%']	99.9964714050293	1
Road	data/0000000662.png	679	707	91	121	['prohibitory: 99%']	99.99535083770752	1
Road	data/0000000663.png	679	709	91	122	['prohibitory: 99%']	99.99940395355225	1
Road	data/0000000677.png	680	709	92	124	['prohibitory: 99%']	99.99414682388306	1
Road	data/0000000887.png	179	207	106	134	['prohibitory: 99%']	99.99953508377075	1
Road	data/0000000893.png	196	228	94	127	['prohibitory: 99%']	99.99978542327881	1
Road	data/0000000688.png	681	711	92	123	['prohibitory: 99%']	99.99936819076538	1
Road	data/0000000501.png	481	510	80	111	['danger: 97%']	97.15002179145813	1
Road	data/0000000717.png	682	712	92	122	['prohibitory: 99%']	99.99964237213135	1
Road	data/0000000703.png	682	711	92	122	['prohibitory: 99%']	99.99940395355225	1
Road	data/0000000729.png	755	784	89	119	['prohibitory: 99%']	99.99885559082031	1
Road	data/0000000715.png	682	711	92	122	['prohibitory: 99%']	99.99936819076538	1
Road	data/0000000701.png	682	711	92	122	['prohibitory: 99%']	99.99940395355225	1
Road	data/0000000885.png	184	212	109	137	['prohibitory: 99%']	99.99926090240479	1
Road	data/0000000891.png	184	213	99	129	['prohibitory: 99%']	99.99985694885254	1
Road	data/0000000649.png	623	650	95	123	['prohibitory: 99%']	99.99450445175171	1
Road	data/0000000661.png	674	705	90	121	['prohibitory: 99%']	99.99939203262329	1
Road	data/0000000675.png	680	709	92	124	['prohibitory: 99%']	99.99511241912842	1
Road	data/0000000674.png	680	709	92	124	['prohibitory: 99%']	99.99698400497437	1
Road	data/0000000660.png	671	700	90	120	['prohibitory: 99%']	99.9998927116394	1
Road	data/0000000648.png	621	646	97	124	['prohibitory: 99%']	99.99408721923828	1
Road	data/0000000890.png	180	209	100	130	['prohibitory: 99%']	99.99974966049194	1
Road	data/0000000884.png	189	216	109	136	['prohibitory: 99%']	99.99924898147583	2
Road	data/0000000884.png	1175	1213	23	59	['prohibitory: 99%']	99.996018409729	2
Road	data/0000000700.png	683	711	92	122	['prohibitory: 99%']	99.9988317489624	1
Road	data/0000000714.png	682	711	91	122	['prohibitory: 99%']	99.99951124191284	1
Road	data/0000000728.png	743	773	91	120	['prohibitory: 99%']	99.98910427093506	1
Road	data/0000001069.png	866	895	134	159	['prohibitory: 99%']	99.7665524482727	1
Road	data/0000000149.png	798	818	172	190	['danger: 66%']	66.31940007209778	1
Road	data/0000001068.png	844	869	130	153	['prohibitory: 91%']	91.99637174606323	1
Road	data/0000000957.png	986	1013	338	363	['prohibitory: 57%']	57.46369957923889	1
Road	data/0000000638.png	593	676	132	179	['prohibitory: 74%']	74.57396984100342	1
Road	data/0000000003.png	338	411	45	104	['danger: 96%']	96.01523280143738	1
Road	data/0000000588.png	945	985	326	366	['prohibitory: 99%']	99.9936580657959	1
Road	data/0000001047.png	398	474	53	113	['danger: 64%']	64.99215364456177	1
Road	data/0000000629.png	625	648	113	137	['prohibitory: 99%']	99.85796213150024	1
Road	data/0000000166.png	734	761	172	202	['danger: 70%']	70.55508494377136	1
Road	data/0000000628.png	629	651	115	137	['prohibitory: 99%']	99.87590312957764	1
Road	data/0000001046.png	1151	1191	64	126	['mandatory: 59%']	59.29989814758301	1
