category	folder_path	xmin	xmax	ymin	ymax	class	score	total
Road	data/0000000446.png	621	638	133	152	['prohibitory: 99%']	99.02895092964172	1
Road	data/0000000450.png	622	644	122	144	['prohibitory: 99%']	99.99053478240967	1
Road	data/0000000691.png	624	669	42	85	['prohibitory: 99%']	99.99912977218628	1
Road	data/0000000685.png	715	753	55	91	['prohibitory: 99%']	99.99803304672241	2
Road	data/0000000685.png	583	611	98	127	['danger: 98%']	98.98367524147034	2
Road	data/0000000684.png	720	756	59	96	['prohibitory: 99%']	99.98928308486938	2
Road	data/0000000684.png	593	623	99	131	['danger: 67%']	67.97042489051819	2
Road	data/0000000690.png	647	691	45	87	['prohibitory: 99%']	99.99922513961792	2
Road	data/0000000690.png	505	532	107	136	['prohibitory: 99%']	99.20265078544617	2
Road	data/0000000445.png	623	637	134	152	['mandatory: 60%']	60.49317121505737	1
Road	data/0000000451.png	625	647	125	148	['prohibitory: 99%']	99.99545812606812	1
Road	data/0000000469.png	753	816	26	85	['prohibitory: 99%']	99.9981164932251	1
Road	data/0000000455.png	636	661	117	143	['prohibitory: 99%']	99.99533891677856	1
Road	data/0000000694.png	546	594	29	76	['prohibitory: 99%']	99.98804330825806	2
Road	data/0000000694.png	405	434	105	137	['prohibitory: 91%']	91.71164035797119	2
Road	data/0000000680.png	722	755	91	122	['prohibitory: 99%']	99.99886751174927	2
Road	data/0000000680.png	616	638	127	152	['prohibitory: 89%']	89.16003704071045	2
Road	data/0000000681.png	723	754	82	114	['prohibitory: 99%']	99.9984622001648	2
Road	data/0000000681.png	610	634	124	150	['prohibitory: 99%']	99.94937181472778	2
Road	data/0000000695.png	519	568	27	72	['prohibitory: 99%']	99.99908208847046	1
Road	data/0000000454.png	634	657	123	147	['prohibitory: 99%']	99.98294115066528	1
Road	data/0000000468.png	735	793	39	94	['prohibitory: 99%']	99.99897480010986	1
Road	data/0000000456.png	641	666	116	142	['prohibitory: 99%']	99.92152452468872	1
Road	data/0000000683.png	721	757	66	101	['prohibitory: 99%']	99.99477863311768	2
Road	data/0000000683.png	599	621	110	135	['prohibitory: 98%']	98.66724014282227	2
Road	data/0000000697.png	459	511	16	67	['prohibitory: 99%']	99.99922513961792	1
Road	data/0000000655.png	657	682	134	157	['danger: 89%']	89.29517865180969	1
Road	data/0000000669.png	731	753	113	137	['prohibitory: 99%']	99.47498440742493	2
Road	data/0000000669.png	661	679	135	155	['prohibitory: 66%']	66.47547483444214	2
Road	data/0000000696.png	488	539	20	68	['prohibitory: 99%']	99.99908208847046	1
Road	data/0000000682.png	722	758	75	109	['prohibitory: 99%']	99.99608993530273	3
Road	data/0000000682.png	603	632	111	140	['danger: 95%']	95.331209897995	3
Road	data/0000000682.png	605	628	123	148	['prohibitory: 84%']	84.4375729560852	3
Road	data/0000000457.png	643	671	114	141	['prohibitory: 99%']	99.99587535858154	1
Road	data/0000000466.png	705	754	63	111	['prohibitory: 99%']	99.99597072601318	1
Road	data/0000000472.png	850	927	2	39	['prohibitory: 92%']	92.95439720153809	1
Road	data/0000000664.png	727	746	111	131	['prohibitory: 80%']	80.87686896324158	1
Road	data/0000000670.png	731	754	118	141	['prohibitory: 99%']	99.92403984069824	2
Road	data/0000000670.png	656	681	135	158	['danger: 96%']	96.0076093673706	2
Road	data/0000000671.png	730	753	121	144	['prohibitory: 99%']	99.98822212219238	2
Road	data/0000000671.png	655	679	138	159	['danger: 99%']	99.02149438858032	2
Road	data/0000000665.png	666	684	126	146	['prohibitory: 97%']	97.21768498420715	2
Road	data/0000000665.png	664	687	118	139	['danger: 64%']	64.41791653633118	2
Road	data/0000000467.png	720	771	50	101	['prohibitory: 99%']	99.99849796295166	1
Road	data/0000000471.png	804	882	2	64	['prohibitory: 99%']	99.9976634979248	1
Road	data/0000000465.png	694	738	71	115	['prohibitory: 99%']	99.99161958694458	1
Road	data/0000000459.png	652	682	107	136	['prohibitory: 99%']	99.99808073043823	1
Road	data/0000000698.png	431	485	15	67	['prohibitory: 99%']	99.99843835830688	1
Road	data/0000000673.png	727	753	112	138	['prohibitory: 99%']	99.98652935028076	2
Road	data/0000000673.png	645	669	134	156	['danger: 97%']	97.61521220207214	2
Road	data/0000000667.png	662	681	126	147	['prohibitory: 99%']	99.42881464958191	2
Road	data/0000000667.png	731	751	109	131	['prohibitory: 68%']	68.51325035095215	2
Road	data/0000000666.png	664	682	128	148	['prohibitory: 99%']	99.11621809005737	3
Road	data/0000000666.png	663	687	119	141	['danger: 66%']	66.73702597618103	3
Road	data/0000000666.png	729	750	108	130	['prohibitory: 59%']	59.134602546691895	3
Road	data/0000000672.png	729	753	118	143	['prohibitory: 99%']	99.95437264442444	2
Road	data/0000000672.png	651	671	147	168	['prohibitory: 78%']	78.32318544387817	2
Road	data/0000000699.png	400	457	17	68	['prohibitory: 99%']	99.99918937683105	1
Road	data/0000000458.png	648	677	110	139	['prohibitory: 99%']	99.99028444290161	1
Road	data/0000000464.png	684	724	77	117	['prohibitory: 99%']	99.99357461929321	1
Road	data/0000000470.png	774	844	9	77	['prohibitory: 99%']	99.99524354934692	1
Road	data/0000000058.png	1149	1179	113	143	['mandatory: 67%']	67.6794171333313	1
Road	data/0000000702.png	293	353	8	65	['prohibitory: 99%']	99.99896287918091	1
Road	data/0000000448.png	620	640	124	144	['prohibitory: 99%']	99.99744892120361	1
Road	data/0000000460.png	659	690	101	131	['prohibitory: 99%']	99.50969815254211	1
Road	data/0000000689.png	665	709	46	88	['prohibitory: 99%']	99.99873638153076	2
Road	data/0000000689.png	524	551	106	136	['prohibitory: 99%']	99.46870803833008	2
Road	data/0000000676.png	724	751	99	126	['prohibitory: 99%']	99.96234178543091	1
Road	data/0000000663.png	665	684	128	147	['prohibitory: 72%']	72.25344777107239	1
Road	data/0000000677.png	723	751	99	128	['prohibitory: 99%']	99.98630285263062	2
Road	data/0000000677.png	627	648	130	154	['prohibitory: 98%']	98.91000390052795	2
Road	data/0000000688.png	681	723	48	88	['prohibitory: 99%']	99.99624490737915	1
Road	data/0000000461.png	662	696	95	128	['prohibitory: 99%']	99.9977707862854	1
Road	data/0000000449.png	622	640	122	141	['prohibitory: 99%']	99.8877465724945	1
Road	data/0000000059.png	840	869	204	234	['prohibitory: 99%']	99.80879426002502	2
Road	data/0000000059.png	1180	1213	109	145	['mandatory: 98%']	98.86665344238281	2
Road	data/0000000701.png	334	395	12	68	['prohibitory: 99%']	99.99936819076538	1
Road	data/0000000463.png	677	714	82	120	['prohibitory: 99%']	99.9873161315918	1
Road	data/0000000675.png	637	661	121	145	['danger: 99%']	99.21489953994751	2
Road	data/0000000675.png	725	751	100	127	['prohibitory: 99%']	99.1747260093689	2
Road	data/0000000674.png	726	751	104	131	['prohibitory: 99%']	99.89093542098999	2
Road	data/0000000674.png	638	663	127	150	['danger: 84%']	84.21836495399475	2
Road	data/0000000462.png	670	704	88	122	['prohibitory: 99%']	99.99855756759644	1
Road	data/0000000700.png	372	429	16	69	['prohibitory: 99%']	99.9990701675415	1
Road	data/0000000015.png	1132	1198	100	152	['prohibitory: 98%']	98.60352277755737	1
Road	data/0000000203.png	759	783	114	142	['mandatory: 65%']	65.05642533302307	1
Road	data/0000000161.png	720	742	140	162	['prohibitory: 99%']	99.86231327056885	1
Road	data/0000000175.png	754	793	107	145	['prohibitory: 91%']	91.265207529068	1
Road	data/0000000149.png	724	740	145	162	['mandatory: 97%']	97.41111397743225	1
Road	data/0000000174.png	743	780	113	150	['prohibitory: 97%']	97.75350093841553	1
Road	data/0000000160.png	724	746	141	161	['prohibitory: 56%']	56.895118951797485	1
Road	data/0000000000.png	831	855	151	175	['prohibitory: 99%']	99.5270311832428	1
Road	data/0000000014.png	1082	1143	107	156	['prohibitory: 97%']	97.75111675262451	1
Road	data/0000000002.png	848	873	145	170	['prohibitory: 98%']	98.3315110206604	1
Road	data/0000000016.png	1190	1240	91	148	['prohibitory: 56%']	56.74479603767395	1
Road	data/0000000200.png	764	784	136	159	['mandatory: 54%']	54.434335231781006	1
Road	data/0000000214.png	803	886	6	83	['mandatory: 97%']	97.62953519821167	1
Road	data/0000000176.png	764	804	95	137	['prohibitory: 84%']	84.81274247169495	1
Road	data/0000000162.png	717	738	141	162	['prohibitory: 99%']	99.97320771217346	1
Road	data/0000000163.png	712	735	140	162	['prohibitory: 87%']	87.27145195007324	1
Road	data/0000000177.png	776	820	87	130	['prohibitory: 91%']	91.69098138809204	1
Road	data/0000000215.png	836	933	5	70	['prohibitory: 72%']	72.97250628471375	1
Road	data/0000000201.png	762	783	128	152	['mandatory: 95%']	95.66429853439331	1
Road	data/0000000003.png	855	880	141	169	['prohibitory: 68%']	68.99445652961731	1
Road	data/0000000007.png	900	935	134	170	['prohibitory: 99%']	99.92786049842834	1
Road	data/0000000013.png	1042	1095	112	159	['prohibitory: 94%']	94.49291825294495	1
Road	data/0000000205.png	751	782	107	141	['prohibitory: 62%']	62.78248429298401	1
Road	data/0000000211.png	758	814	63	122	['prohibitory: 97%']	97.10553288459778	1
Road	data/0000000173.png	737	770	116	151	['prohibitory: 70%']	70.94762921333313	2
Road	data/0000000173.png	737	769	117	148	['mandatory: 51%']	51.431792974472046	2
Road	data/0000000167.png	707	734	137	161	['prohibitory: 80%']	80.52641153335571	1
Road	data/0000000166.png	706	732	135	159	['prohibitory: 84%']	84.72846150398254	1
Road	data/0000000172.png	731	760	117	147	['mandatory: 84%']	84.0932548046112	1
Road	data/0000000210.png	754	803	79	132	['prohibitory: 96%']	96.1441159248352	1
Road	data/0000000012.png	1009	1058	115	165	['prohibitory: 86%']	86.72972917556763	1
Road	data/0000000010.png	956	995	124	162	['prohibitory: 99%']	99.98098015785217	1
Road	data/0000000004.png	865	891	140	168	['prohibitory: 69%']	69.94025111198425	1
Road	data/0000000212.png	768	833	48	113	['prohibitory: 96%']	96.14821672439575	1
Road	data/0000000206.png	751	782	102	138	['mandatory: 82%']	82.84692168235779	1
Road	data/0000000158.png	734	754	146	165	['prohibitory: 62%']	62.94426918029785	1
Road	data/0000000164.png	709	733	138	161	['prohibitory: 99%']	99.65336322784424	1
Road	data/0000000170.png	717	747	125	154	['prohibitory: 84%']	84.61430668830872	1
Road	data/0000000171.png	722	753	119	149	['prohibitory: 78%']	78.81110906600952	1
Road	data/0000000165.png	706	731	136	160	['prohibitory: 98%']	98.78431558609009	1
Road	data/0000000159.png	730	752	143	163	['prohibitory: 99%']	99.82534050941467	2
Road	data/0000000159.png	965	990	128	150	['prohibitory: 74%']	74.87118244171143	2
Road	data/0000000207.png	752	786	98	134	['mandatory: 79%']	79.71900701522827	1
Road	data/0000000213.png	782	853	31	99	['mandatory: 84%']	84.46457982063293	2
Road	data/0000000213.png	780	856	30	100	['prohibitory: 84%']	84.1444194316864	2
Road	data/0000000005.png	876	906	140	170	['prohibitory: 55%']	55.769896507263184	1
Road	data/0000000011.png	981	1023	119	164	['prohibitory: 99%']	99.88784193992615	1
