category	folder_path	xmin	xmax	ymin	ymax	class	score	total
Road	data/0000000287.png	637	673	127	159	['danger: 99%']	99.99951124191284	1
Road	data/0000000278.png	614	639	141	165	['danger: 99%']	99.71434473991394	1
Road	data/0000000318.png	735	802	74	130	['danger: 99%']	99.95279312133789	1
Road	data/0000000324.png	874	1008	0	87	['danger: 99%']	99.9987006187439	1
Road	data/0000000319.png	747	819	64	128	['danger: 99%']	99.96071457862854	1
Road	data/0000000251.png	98	129	158	189	['prohibitory: 99%']	99.42933917045593	1
Road	data/0000000279.png	618	643	142	166	['danger: 99%']	99.9956488609314	1
Road	data/0000000286.png	635	669	130	161	['danger: 99%']	99.99876022338867	1
Road	data/0000000292.png	661	701	111	149	['danger: 99%']	99.9966025352478	1
Road	data/0000000062.png	368	399	146	174	['danger: 98%']	98.37971329689026	1
Road	data/0000000300.png	715	783	63	126	['danger: 99%']	99.90445971488953	2
Road	data/0000000300.png	657	686	129	153	['danger: 99%']	99.75628852844238	2
Road	data/0000000314.png	702	750	95	140	['danger: 99%']	99.93834495544434	1
Road	data/0000000315.png	708	759	91	138	['danger: 99%']	99.98176693916321	1
Road	data/0000000301.png	662	689	125	151	['danger: 99%']	99.98947381973267	2
Road	data/0000000301.png	728	803	49	118	['danger: 99%']	99.98698234558105	2
Road	data/0000000249.png	134	163	159	186	['prohibitory: 98%']	98.37331175804138	1
Road	data/0000000063.png	352	386	142	174	['danger: 99%']	99.93879795074463	1
Road	data/0000000061.png	379	409	145	173	['danger: 96%']	96.5478003025055	1
Road	data/0000000288.png	646	678	125	155	['danger: 99%']	99.98476505279541	1
Road	data/0000000317.png	726	785	81	133	['danger: 99%']	99.98557567596436	1
Road	data/0000000303.png	665	694	120	149	['danger: 99%']	99.99293088912964	2
Road	data/0000000303.png	758	856	14	104	['danger: 99%']	99.9570906162262	2
Road	data/0000000302.png	663	692	123	150	['danger: 99%']	99.99418258666992	3
Road	data/0000000302.png	743	825	33	113	['danger: 99%']	99.9734103679657	3
Road	data/0000000302.png	581	604	161	183	['danger: 55%']	55.338239669799805	3
Road	data/0000000316.png	717	772	86	135	['danger: 99%']	99.99408721923828	1
Road	data/0000000276.png	613	634	142	166	['danger: 75%']	75.10653138160706	1
Road	data/0000000289.png	648	684	121	153	['danger: 99%']	99.95985627174377	1
Road	data/0000000060.png	390	420	148	174	['danger: 99%']	99.22427535057068	1
Road	data/0000000064.png	335	371	141	172	['danger: 99%']	99.63518381118774	1
Road	data/0000000070.png	121	178	113	168	['danger: 99%']	99.9018669128418	1
Road	data/0000000299.png	706	767	74	132	['danger: 99%']	99.9828577041626	2
Road	data/0000000299.png	655	683	130	155	['danger: 99%']	99.79106783866882	2
Road	data/0000000312.png	689	733	103	143	['danger: 99%']	99.97979998588562	1
Road	data/0000000306.png	669	704	116	147	['danger: 99%']	99.99024868011475	1
Road	data/0000000307.png	672	706	115	147	['danger: 99%']	99.99701976776123	1
Road	data/0000000313.png	695	742	98	142	['danger: 99%']	99.97630715370178	1
Road	data/0000000298.png	698	753	84	135	['danger: 99%']	99.98570680618286	2
Road	data/0000000298.png	654	682	132	156	['danger: 99%']	99.95599389076233	2
Road	data/0000000065.png	315	352	139	172	['danger: 99%']	99.9937653541565	1
Road	data/0000000059.png	401	427	150	175	['danger: 62%']	62.54258751869202	1
Road	data/0000000067.png	261	303	129	167	['danger: 99%']	99.98830556869507	1
Road	data/0000000339.png	822	857	168	201	['danger: 55%']	55.77746629714966	1
Road	data/0000000305.png	668	701	117	148	['danger: 99%']	99.99247789382935	2
Road	data/0000000305.png	828	953	0	71	['danger: 97%']	97.38247394561768	2
Road	data/0000000311.png	684	726	106	144	['danger: 99%']	99.9893069267273	1
Road	data/0000000310.png	681	722	107	143	['danger: 99%']	99.9873399734497	1
Road	data/0000000304.png	666	696	119	149	['danger: 99%']	99.9885082244873	2
Road	data/0000000304.png	791	896	0	88	['danger: 99%']	99.98637437820435	2
Road	data/0000000066.png	292	330	136	171	['danger: 99%']	99.9987006187439	1
Road	data/0000000161.png	699	736	122	157	['danger: 99%']	99.99725818634033	1
Road	data/0000000175.png	676	696	126	146	['prohibitory: 99%']	99.97424483299255	1
Road	data/0000000174.png	673	691	127	147	['prohibitory: 64%']	64.77209329605103	1
Road	data/0000000160.png	691	726	125	157	['danger: 99%']	99.98776912689209	1
Road	data/0000000362.png	448	473	182	209	['danger: 99%']	99.99401569366455	1
Road	data/0000000228.png	315	336	153	171	['prohibitory: 57%']	57.58730173110962	1
Road	data/0000000348.png	492	513	174	194	['danger: 99%']	99.31279420852661	2
Road	data/0000000348.png	689	724	194	223	['prohibitory: 66%']	66.9075071811676	2
Road	data/0000000189.png	825	868	58	100	['prohibitory: 99%']	99.99983310699463	1
Road	data/0000000176.png	679	701	124	146	['prohibitory: 99%']	99.99396800994873	1
Road	data/0000000162.png	707	744	119	154	['danger: 99%']	99.99269247055054	1
Road	data/0000000163.png	717	757	113	152	['danger: 99%']	99.99755620956421	1
Road	data/0000000177.png	683	707	122	144	['prohibitory: 99%']	99.92602467536926	1
Road	data/0000000188.png	804	848	66	108	['prohibitory: 99%']	99.9997615814209	1
Road	data/0000000361.png	469	492	176	196	['danger: 96%']	96.46444320678711	1
Road	data/0000000239.png	244	267	152	175	['prohibitory: 99%']	99.95846152305603	1
Road	data/0000000173.png	668	687	128	149	['prohibitory: 99%']	99.09721612930298	1
Road	data/0000000167.png	777	842	86	144	['danger: 99%']	99.96544122695923	1
Road	data/0000000166.png	756	813	96	146	['danger: 99%']	99.9538779258728	1
Road	data/0000000172.png	665	684	131	151	['prohibitory: 99%']	99.59142804145813	1
Road	data/0000000358.png	526	548	175	198	['danger: 71%']	71.77630662918091	1
Road	data/0000000158.png	680	711	131	160	['danger: 99%']	99.99786615371704	1
Road	data/0000000164.png	727	772	110	152	['danger: 99%']	99.95369911193848	1
Road	data/0000000170.png	892	1005	31	128	['danger: 99%']	99.99481439590454	2
Road	data/0000000170.png	656	675	135	154	['prohibitory: 97%']	97.09755182266235	2
Road	data/0000000171.png	973	1120	0	110	['danger: 99%']	99.99868869781494	2
Road	data/0000000171.png	660	679	134	153	['prohibitory: 90%']	90.14201760292053	2
Road	data/0000000165.png	739	790	104	149	['danger: 99%']	99.93447661399841	1
Road	data/0000000159.png	685	718	128	158	['danger: 99%']	99.9974250793457	1
